gene	median
TP53RK	0.83718440049283
TPST2	6.9936977959971
ADGRV1	0.301260296029872
KCNIP4	0.135404805905796
FBXL7	8.81750957893954
MCM4	4.26901700731865
MIR12266-1	4.94275533304788
AAMP	151.389215467779
LOC112533283	0.616218243706372
LIN54	7.08740595374406
OXR1	27.7734190374683
RAB43	2.12142643351574
SLC22A13L	0.703543721881971
CFAP54	0.484934088271454
GEM	16.7413698193691
PEX11B	18.3196753657455
C1orf21	78.2822745416104
LIMD1	23.7883061045819
HIPK1	0.693204186840401
TSPAN15L	1.3159308386327
LOC121108623	0.291567106959149
WDFY4	0.15595137861328
FAM234A	33.0335823405801
LZTS1	1.30661097822169
METTL13	9.86183708041724
ZNF853	3.56047894588241
LDHA	7568.06793895849
LYST	3.85197657305442
MED22	12.065071283544
MIR7470	0.647071244853026
NR2C1	4.23493857419631
SVIP	26.3490428682404
LOC424727	48.7127930094915
RFX4	0.63729202179464
RRM2	6.09270149921007
EVA1CL	4.60325575258182
LOC112531595	0.450569036779691
NDUFA5	319.514346338507
C2CD2	3.29522140988585
POLR2J	83.2330166213151
TXNDC12	14.2573163354642
GDF3	1.29414248970605
FZD4	26.1792131148204
LOC121106524	1.17588486140501
AVPI1	3.60978482318267
LGR5	0.266130922722472
FAR2	21.2350563947658
PCDH17	2.85634635627415
LOC121109866	0
CXorf40B	78.7687512706719
MAPK3	84.5038968521799
MIR1-2	0
LOC107053672	0.427616598810096
PON1	111.822032824444
LOC101749127	0.616218243706372
DDIAS	1.4571479373697
YRDC	31.8555476421857
POLR2F	185.444357665744
LOC121113159	0
XKR4	0.15595137861328
AURKAIP1	117.01137508021
RUVBL1	73.6167899355338
PIWIL1	0
SH2D1B	0
ZBTB41	19.0032687972505
TNFRSF6B	1.19611802266366
NOL4L	0.115713841583537
LOC121107868	0
ZNF821	6.13726803071122
LOC124417097	0
LOC107053877	1.72751165315151
CYP4A22	3.65882184232026
CARD8	1.85079108939641
TLL1	5.26897077615632
SRPRB	27.3728057428322
ABCB1	4.11881248190122
TMEM144	8.89194618953832
PRPS1L1	717.508576031828
COG2	5.05064739178006
PGAM5	2.37400023764887
TFAP2E	0.115713841583537
PLPPR4	0.638392954295712
TMEM43	73.5321868646098
LMNA	313.353226194528
BORCS7	26.3315067809132
PDZD11	5.27333993297458
METTL23	3.6826004716662
LOC107051471	2.58111251525671
DNM1	27.0161512936846
KCNT2	0.930709502173987
J6367_mgt05	131.622745349977
NHS	1.83020259607931
ITSN1	89.9622492192732
LOC121108441	0.408049479467736
LOC420419	78.7850507936458
IP6K1	24.9087209415375
LOC101749016	0.532261845444943
GAREM1	8.60052224125116
PUS7L	1.64269439181604
LOC100859020	6.10573528548304
SH3BGRL2	7.9740750177509
BCL2L13	70.310929537405
NME2	786.740491392433
DERL3	8.0902442028044
NPAT	20.137440844727
HOXD8	3.83343652320352
ASS1	44.327803391332
ITIH3	0.35857778549123
EFCC1	7.74618522031643
DDX59	3.36276429579472
PEX12	0.981286574245299
DM5L	6.306036085275
OARD1	132.811408811665
UQCC3	125.340448166033
LOC121111208	0
FAM26E	0.883129560408158
TRIP11	8.59396524619444
LOC422154	2.75352969955887
SNX32	15.955129818315
LOC121108382	0.728573968684851
TRAF5	21.2198544683906
LOC121108244	0.291356184519075
SEC24C	54.3747935483422
LOC112530406	0.673631721819764
MGAT2	2.70952319579613
ISY1	20.5221390109778
LOC121109076	0.115713841583537
DDX42	5.65909292925163
SHCBP1	1.49471901265076
KATNAL2	0.682870324360262
LOC112532244	0.651879461637235
LOC121113349	0
DHDDS	49.3283083690795
EML6	3.41435162180131
PSTPIP1	3.24463411234602
LOC121111363	2.0722212335521
ZEB1	19.5068633652983
KLF6	2.15568162662291
PLEKHA5	20.014379832027
CEP95	0.583134213918297
LOC107052022	0.246439958400213
GBA2	25.9313895536291
BRD7	67.2568845405575
ZBTB20	90.6075070756743
LOC101748307	0.15595137861328
LOC124417497	1.20326160772756
AMFR	16.5330657442896
RAB22A	36.91278146565
GALNT2	21.9222818800764
TM9SF4	19.0581333888405
IGSF5	0.35857778549123
WT1	0.271665220196817
LOC121112296	0
AP3M2	16.5221051277658
SURF1	38.0672065148781
SLC6A20	0.222503025021401
LOC107056669	0.246439958400213
KCNJ12	9.09731427772637
LOC121109583	0
LOC107050025	0.611410026922164
NEU3	1.3929643469215
TGFBI	1.22414843840321
LOC121107428	1065.30873326465
NCEH1	19.5866147896791
MAP4K4	30.9812333049371
LOC112530098	7.37860517259914
LOC112531415	0.160840990142473
PTMS	69.8149447626999
KIAA0319	0.673631721819764
ENTPD8L1	3.93667828159082
HNRNPDL	17.5996445317043
SNRPA1	127.09222159027
UBE3C	33.1296673590062
CNPY2	60.7544492732147
LOC121110289	0
LOC101751140	0
TRPC4AP	63.8585020621567
LOC101748032	0.521155729804293
FAM20C	3.85460846509606
CA9	39.0127369473907
GDPD1	23.2961858006566
TGIF1	15.1652570849111
MTMR9	12.830296666538
LOC124417002	0
RTF1	44.6606584421638
LOC101751351	0
AGAP3	0.115713841583537
XRN2	24.9712833155603
HAGH	71.21531914515
SXPH	4.99589447690809
LOC121107864	8.28179184789485
CCDC84	4.12990209484987
LOC121111170	0
MPC1L	4.25341607447043
NOP2	24.4488029372727
ETNK2	3.65144074353056
C2orf72	3.12242344908931
SEPTIN2L	83.5315618681247
LAMC1	98.2584632129633
ART1L2	0.130726116816676
RASAL3	0.633584737511504
ELOB	81.2536019779878
MPRIP	19.9743653834751
GNPDA2	12.9109951492305
TUFT1	3.00592221259015
RIT1	4.94093899881499
CASD1	18.1547105758796
LSM12	32.5672306800199
SWI5	23.4709634164437
ECHDC2	39.1482395505706
CYP2C23b	15.0789658955901
NUP133	13.0577515958005
DYNLRB2	0
HADHB	209.64423562853
DEUP1	0.450569036779691
KANSL2	30.0484825207244
LOC121106505	0.130726116816676
ABCB1LA	0.632545142526022
LOC107054481	0.53440578224796
ZDHHC8	12.0029210757962
PDE11A	0.387379061780354
NACC2	8.1578063954627
TRUB1	19.5499363783736
BHLHE40	124.260024643627
LOC121107288	3.86280258960127
SPRY2	51.9312032792212
LOC101751669	107.247123970828
LOC121111428	0
GRHPR	57.7541431206268
LRRN4	6.08333682405934
LOC112532174	0.416974137613409
CYP3A4	0.441103106151618
LOC107055055	2.79203534404139
AMN	3.80692847873344
TMCO4	2.57672311996252
GRID2	2.85088340493032
SAP18	262.828685532308
PCDHGC3	51.881311626201
LOC107053519	2.87749315045098
ZNF451	14.1860089332764
PHAF1	14.3110697384946
KIAA1429	10.7811349643075
UNC45B	132.329328847356
SEC16B	19.9041246250078
FMNL1	3.80780013187184
RNASET2	27.2658776862843
C2orf88	4.2211690145916
LOC112531741	0.994898423345788
HMBOX1	27.8273621791523
IPO7	84.6547382100209
BBS9	5.39873394439564
CA3A	13.1258150804646
BEND5	71.2336313274207
ALDH1A1	19.0467114457267
MCOLN3	0.521155729804293
DCUN1D2	180.170676947393
CHD2	20.9260208648738
C2H5ORF22	5.54901824551987
CRIPT	41.129507996548
CCDC94	29.3451777481518
RNF219	22.9342176281668
VEZT	55.1588514674013
TC2N	0.838947044732509
SURF4	30.7950250559913
RNF144B	26.2150510235541
SNRNP27	172.554215708239
COL12A1	8.2038152631621
LOC101748913	0
HGF	2.40474944474161
CKAP2	0.683971256861334
PINK1	148.98950653843
NCOA4	16.764704316284
SNTA1	113.08877499102
SIGMAR1	11.5549658089192
SIPA1	7.04931296413987
NETO1	0.303757447861571
LOC121113118	0.115713841583537
LOC107053557	0.15595137861328
BCOR	11.4210246319461
LOC107054931	3.97212863826988
NFE2L2	69.0544409300822
PDCD6IP	57.2406980136125
IAH1	38.0196753761709
RAB14	301.839315023611
USP46	15.5429261892744
ARHGDIA	88.501671550988
ANKRD16	4.03062355165314
VSTM2L	2.42414608025632
ARPC5L	9.77070546774276
PHOX2B	0.593595933914071
FUZ	2.93809309814984
CUL4B	21.3832322809496
LOC121106600	0
CTCF	5.43853759697513
LOC107050437	0
STK10	19.4382626364237
DHX35	0
SSU72	34.3643403526437
EXPH5	0.936050267709866
SLC26A8	9.11388930480193
HDAC1	19.2574710247576
BNIP1	7.31741180535888
ECH1	189.216885422298
LOC121113181	0
LOC112530192	2.31198292059084
HID1	15.8528400859488
THBS2	5.12140164670977
LOC112532657	1.43338747714978
APH1AL	9.58014892567419
NPS	0
MYBPHL	376.471948886764
PIK3R2	24.0953945738894
SFSWAP	20.9634018249476
CP	5.09870671166116
FOXP2	2.051913770584
GOT1	315.817433776973
TSC22D4	128.661779117794
LASP1	128.496117979855
LOC121109184	4.44676805915161
TMEM167B	187.496041729728
IDUA	3.80375705274508
AWAT1	7.49017663309267
PABIR2	0.521155729804293
LOC100857975	2.75483007944901
NCAM1	31.7319622090579
LOC107055278	4.99352749759998
LOC121107930	7.63766846019477
IKBKB	15.1519421753402
LOC101750551	0
NRCAM	1.4571479373697
EYS	1.53266573028868
LOC124417328	0
AZI2	99.7405478859726
PTPA	15.8900586722271
UBQLN4	33.0736899333628
NEDD1	29.6480780239867
SLC35A1	16.0578291048798
ASPA	1.97325054733197
COL8A1	12.0808444565841
TYR	0.420454163453895
HBS1L	60.517121655407
VGLL3	1.24607828298189
QTRT2	22.4079226108711
HOXC8	0
GPR162	0
LOC107049673	9.16009359905629
RMDN3	0
BLB1	22.7682778119657
TBK1	11.6676784720425
CWF19L2	25.6059746778259
DTX4	17.0532962493577
C12orf57	173.578682422407
MAN1C1	18.3120307460898
FAM221A	0
PRPF40A	27.6930588163548
RBM15B	2.81024072886259
AvBD10	974.687385913522
NAP1L4	209.570205462338
COIL	20.8414547935038
MGARP	190.386763340128
LOC112530453	0.492879916800426
B3GNTL1	0.404459014211969
SSTR1	1.85061682170414
RTN1	18.1589271972915
WWTR1	43.786498749868
SRBD1	21.7831727208919
GRIA2	1.73193722294404
ARL14EP	43.8384237300873
KCNMB4	0
NEMF	6.23279837560832
ZDHHC6	164.380934694446
CDK13	69.7266617769744
ABHD12	8.94985542926139
APEH	32.6951067945572
TOMM22	202.005720142068
SPG21	22.4025879031268
AFF1	27.7021337899134
SLC9B2	0.291567106959149
SPATA6	3.77177811675981
SLC25A12	108.382548339846
LOC107052223	0
RXRA	363.988865127101
PITX3	102.175612551873
EFCAB4B	3.81440572687827
FARS2	77.3331145045722
OLFM3	10.531595827808
EXTL3	23.9051940709698
SCX	1.118632664976
MSLN	0
LIMA1	5.7898197916504
GPR146	12.9365436882125
SMURF1	12.7321810501529
LOC121106941	31.0956346706084
ARRDC3	25.0669125829651
RGS22	0
EIF4E3	26.7391519762291
VPS41	17.5439984709945
PSAP	165.100468034921
RALA	17.7227979354048
LOC769852	13.0004515555079
SPIA1	2.93971215351253
LOC121113297	0.825335195632019
LOC107051755	40.5079796175093
STK32C	0.682870324360262
SEMA3DL	0.417403612246631
IFFO2	3.72688108782271
RCAN3	15.6071523578513
CWC27	10.7286760392136
LOC107051958	0
IP6K3	165.712486190028
LOC121110246	0
DAZAP2	198.710574913514
RAB10L	3.23326757229427
CILP2	0.551180280270571
PTGES3	87.562872433098
CHST7	4.81304643091022
ZNF346	17.7252011227995
DNAJC13	29.1194200778705
RHOG	18.7241106100772
MRPL51	39.4480653553118
HSF3	23.7053328469102
CKS1B	20.1007309814786
KCNQ5	2.69021143663577
SLC39A9	9.10400734108675
EVA1B	19.7711476112235
MAK	0.462759377682114
PDGFC	1.88354191302025
PRRT1B	2.98744541431853
BBIP1	14.5668516852686
TEX2L	2.83348664668824
LOC121108603	0
MAN1A1	2.23916565767532
GREM1	7.19180943063258
NKAIN4	25.37346670432
CCR7	0
LOC107055472	1.04960638397176
SPTAN1	54.740945101827
RIMS2	1.15605955317455
TRIM54	116.033443238927
JMY	6.63943247003943
DCLK2	16.4817575354737
CCDC12	83.133514904406
TRNAS-GCU-2	0
TPPNR1L	10.3466142481593
MMS22L	2.57167743854325
PUM1	70.2913092578958
RAP2C	82.1928823854418
TSEN15	10.8749153625274
REPS2	3.18422830224446
RNF13	14.2735217908602
TTLL4	5.66134733630675
GPR34	1.54218068475345
LOC100857892	32.8682630914665
AK4	9.32463351303666
DACH1	10.8271414910397
CMKLR1	10.5363523347479
SNUPN	25.7327747135691
LOC121106877	0
F13B	0.453930708188475
ARL16	3.86035152349916
HPS3	20.5933669660755
SRR	2.47536023247443
CCDC93	147.196697530241
LOC107052867	0
DIO3	0.53440578224796
CD5	0.912712132515852
NAPA	119.629239136692
DLL4	3.35725963328936
LOC107055172	0.651879461637235
CDH19	1.58011877480884
ABCC4	6.63102628523432
TJP1	38.7903702617295
LOC121110741	0.333872321187368
LOC107051537	1.8453519336159
BLOC1S4	57.4280991876759
CRISPLD2	0.79324340040792
SBDS	61.6924389470623
UBE2E2	10.5616066139248
LOC121108648	0.530512390837076
SH3GLB1	38.4698520430705
CTSV	335.221617081244
SEMA6A	62.8373792802379
ASB7	0.392268673309547
DHCR7	5.08640593169347
S100A12	0.453930708188475
SMAD7	18.8077505605883
TLCD1	0.838947044732509
HDAC2	88.3875014300369
NMRAL1	0.738241012539818
RFKL	41.4002244740443
MYO9A	2.18572190605455
FXR1	80.2943434298211
LOC107054982	0.316792368755752
PLEKHO2	22.2038607846264
ODF2	3.69801441647755
SSFA2	4.69694057881905
GNPNAT1	10.7607738386485
LOC421255	2.70301488872284
KIAA1328	14.2482449269018
TCTA	13.0694945656432
FAM104A	50.1439138127565
ORAI1	9.84488959424768
DGKK	0.316272571263011
CRYZL1	8.51733019291279
HCN2	0.704622584542792
TMEM140	9.57559759605867
TEX10	6.99460442654344
EIF4G1	207.061617577055
RMND1	7.05069715775501
KANK1	11.1045977461854
KIF21A	11.1458671277354
GLYCTK	9.01165442892522
NAPB	12.6140929207647
MPV17L2	16.0085255626169
CTNNBL1	32.373931529622
FAM65C	13.1194763204402
LOC112531157	0.316272571263011
DPYD	3.17895354363504
RASL10B	5.08229818512889
NPRL2	21.1461077803234
DDI2	42.4538293129691
LOC424748	0.346387444588808
FABP5	351.124223577047
MORC4	35.4000163379977
LOC107053280	0
CAPN11	197.263305066857
LOC121110195	0.401535728628267
DES	3150.92633089366
LOC112531793	0.115713841583537
SRSF5	12.8076566317177
USP21	3.61757093439437
BIN2	2.04861097308079
NHSL2	5.83875420826495
RIPK2	2.12984763656233
C14orf180	7.66294014965688
HSPB11	10.5260285382677
MRPL37	29.9456346294573
EZH1	4.69740422222945
PVALB	16.4122222532498
C16orf62	12.8715644990132
POP5	25.1699266156574
CDC42BPB	6.91464677795584
PAPLN	3.54028667694655
GTDC1	15.150548566504
LOC107052842	0.135404805905796
BRINP1	0.703543721881971
HAGHL	10.7761361948018
LOC112531469	0
SESN1	65.770794816696
EAF2	3.67569148285235
LOC112533196	0.647209106429399
SULT6B1L	1.86141900434797
FYCO1	80.3861475031663
LOC121107302	0
MCM8	13.1006715633494
CASP10	0.704622584542792
PNAT10	0.408049479467736
GFRA1	1.58414625949602
LOC124417707	2.44938730876899
STXBP5L	6.12204497731925
LOC101748694	4.17329824375788
RAB40C	18.2526249258426
MTUS2	7.72362622307626
CDC27	125.825462699206
UBA52	668.387340462622
PBRM1	15.2802849915279
PITPNM2	6.86637111863956
GLB1L2	12.4859746514328
CLEC14A	2.13507998025312
ATG2A	11.1260559092242
LOC107053298	4.20174289099212
SH3BP2	9.77192596864594
AP2S1	41.5529597805819
KCNH2	8.37941472678395
LOC101747663	0.683971256861334
LOC100858737	16.9443271079182
MMP23A	0.981286574245299
SLC35G1	0.638392954295712
HK2	25.0908274500953
GPD2	55.8994426041496
FRRS1L	4.55928799695423
LOC107052309	0.408049479467736
PGC	0.246439958400213
NAIF1	5.3578605131055
LOC124417933	1.19041354233091
BTBD3	7.61560026374368
LOC112532326	0.130726116816676
PRMT5	57.3904185926315
PDCD7	23.4244546867051
ANKRD42	0.266130922722472
VEGFRKDRL	12.7722292990346
LOC101751782	0.231427683167074
LOC101748775	0
LATS2	9.72571623777828
ZNF503	22.3398810743971
LOC121106549	4.54083428502676
SIRT6	6.08330722994947
LOC101749299	33.8283212540253
PDCD2L	4.17339213465771
JMJD8	8.41914822248878
ANAPC1	26.1887436344292
LRRC57	19.2106010123646
BATF3	1.58975378415116
SLC30A4	0
C1QC	12.83579885436
KITLG	19.9132636406977
KDM3B	48.09979541982
MN1	1.98151720621309
LOC121109878	3.3175444561794
REEP5	192.291873437674
UBE2G1	697.063557141379
SLC8A3	21.4841325421937
NRXN1	144.56235293139
HIST1H111R	19.3859623916648
LOC107053423	0
FARSA	8.23805839662535
FAM60A	4.83258266994898
CYP2R1	0.135404805905796
ADPRH	100.416015551117
KBTBD4	7.81644906170764
SLC44A5	9.45276147894619
TSPAN14	50.8580886334005
MMP24	0.728573968684851
GPR75	0
LZIC	4.61699553117576
LOC124417557	0
U2SURP	25.289603773639
TRIT1	5.86602373751355
NBEA	6.00710328408632
RMDN2	7.06631351624115
CHPT1	21.9063896593369
LOC101752065	1.85220007244294
USP42	3.39081599141886
LOC101747535	0.556816947735155
LZTR1	9.24327365559558
GINS2	0.681906397087247
SHISA4	204.717227368288
AP1AR	9.39152128222337
SGMS2	15.1056933517711
TESC	2.11679516881789
DTNB	10.1922989275059
SDK2	1.46077542022092
LARGE2	15.8566927057209
HSPB2	100.2638212003
C14orf2	597.508984078357
TGM4	1.15802530119212
UPF2	34.5209908115445
FAM20A	10.4453999006464
LOC121113318	0.416974137613409
IST1	22.6663243693292
ZRSR2	7.9059690999007
MAVS	83.3910998778585
MACROD2	86.7666661702843
CBX1	169.368558865119
SYNGAP1	50.4563716830586
LOC107054033	0
SUGT1	59.5571637161523
WASF2	134.488904921599
SNCB	7.29073494103755
ALG9	5.64828634081721
CTC-575C13.4	0
BEST1	0.611410026922164
LOC101749832	0
LOC101748427	0.321681980284945
MKX	0.763695477509567
LOC121107593	0
SEMA3C	41.2206168504028
MAP3K14	22.5276998105512
CNR1	2.84154969250295
FAM155A	4.91447132634762
LOC121107509	0
KIAA1524	0.888737388144804
ANXA7	8.59176805744792
LOC124417270	3.11639918780416
LOC121113268	0
HTATIP2	14.5642496818442
SH3BP4	18.281708898006
TBCEL	2.52020031142449
ZBTB25	7.3221149969676
SSPO	1.56411359396645
EFCAB1	0.115713841583537
HADHA	53.4639386007266
PEAR1	13.3219440774345
CACNA1S	467.012085615944
ERCC6L2	18.2804090662068
DUSP12	7.83779550316077
ITGB4	10.1121793714554
INCENPL	0.115713841583537
PGAP1	15.5062008674787
CYBC1	7.13485899826422
PSD2	1.4472659681306
NUDT9	11.2416514221389
ETV3	17.767079589092
LOC121113291	0
SFPQ	22.329805123469
ATP5D	330.148735138262
LOC121107943	0
EREG	0.15595137861328
AMT	5.73562819615176
MIS18A	6.60569829573791
LOC415616	0.246439958400213
GALT	22.8912817621229
LOC121110380	0
TMEM63A	10.5463008336029
THSD7B	0
DNAI1	0.58271236903815
PITHD1	83.1452333445816
PI4K2B	2.24939069961289
LOC124416940	13.9114024740491
BMP5	2.12142643351574
FBXL8	1.91748367739037
LOC101752301	0.445679425250498
ELOVL1	58.0571992262096
NOTCH2	57.313828633627
LOC100857789	0.484934088271454
RCL1	10.1975669868841
HIST1H101	13.8465294081774
TLR3	0.682870324360262
ACP2	14.4259855014518
NOD1	1.67918103099642
SOX11	7.40902821736061
LOC121107248	2.93290711111702
ORAOV1	75.9206838029098
SLC7A14	5.16344202383639
TAPBP	56.7792598225843
P3H4	2.78258706141066
CNTF	2.24215063379524
LOC424199	2.49149551057107
SMIM4	135.038673531014
SDF4	21.88587999571
ANKRD17	5.55869882279354
LOC107057427	5.35849405436701
TPD52	30.2476814220121
ATCAY	2.41134030623135
CIDEC	7.60301685013805
LOC112533538	1.5521827088701
JARID2	15.8828983981873
ADAM11	4.1102170704763
LOC776273	23.6184352856621
SPIC	0
LOC124417237	0.288745172628432
FXYD2	70.4947345582384
LOC100859468	1.70244093552038
CHRNA4	2.82447101509216
UCHL5	30.7790716397962
MAFF	48.0474133987525
LRRC58	5.54042495766596
SSR2	85.6814305529594
LOC107054281	0.115713841583537
C22orf39	32.7654842109153
FRS2	10.0491479573429
ABCB9	38.4952062221776
LOC121108087	9.64038358328603
PAICS	13.9492473682564
RBMXL1	8.03608013952767
UHRF2	1.9556383849117
LOC121107292	0.115713841583537
ZHX2	3.16593107657453
HNRNPAB	111.245435207034
MYOM1	403.639102831596
LOC107052228	0.510935719014416
RBP5	4.27015996050624
SERPINC1	97.4501316531866
FZD6	25.4887425951837
RHOBTB3	10.5370546669559
C1S	14.7858365572238
NUCKS1	140.62097524298
LRRC55	0.638392954295712
MBNL2	84.9337551576282
LOC112533150	0.316272571263011
NR1H3	8.73470770262329
C18orf8	39.4785595550184
LOC101748577	9.25512837055669
FBXO32	259.507506978644
PQLC3	7.9373461080992
LOC121108888	371.239496155171
SMURF2	23.524536517828
LOC107052951	0
LOC124417961	0
TNNT2	160.244767200452
LOC107050964	30.2829159432787
FZR1	10.8868013657592
PROS1	21.1686800926668
LOC101751892	0.647071244853026
LOC124417794	4.5304637450058
USP15	28.4559110565623
COL21A1	5.21763645287817
RASSF8	1.52281472399504
TFG	19.8073420380376
WDR86	3.16830059543239
MANEAL	1.06071321675787
NXN	56.3433954177717
MID2	2.94177182350897
ISL1	0.408049479467736
TEX11	23.1854992330248
BTG1L	7.25015540973223
LOC100859314	0
TP53INP1	8.91442544486802
MTHFD1L	26.7471482610499
FAM162B	0.416974137613409
MYH7B	4.75243877848805
C26H6ORF125	24.4042586280422
IFT88	5.11428899509849
RER1	106.324781903645
BECN1	81.7862168658052
CHCHD6	10.1881790779965
VAPB	201.848521633906
SHB	0.671451926657872
OLFM1	5.65062573906074
NFAT5	0.830996750361244
NRTN	0.611410026922164
FBXO46	67.8913735865371
APOPT1	18.7136743721843
LOC107053900	2.8945319362612
AKAP11	29.9224109690986
STT3A	28.4987943654808
GLP1R	0
SERPING1	40.5941546672827
LOC107053531	2.78397229822668
SCAPER	17.4257998928483
PRSS23	263.945753409796
HOXB5	2.13507998025312
SLC35A4	46.4295756922836
CGTL	8.3509751499435
FAN1	2.76494238929713
TYSND1	8.94647013464381
LOC121110170	52.9384960355324
TMEM106C	4.93965392484959
GPALPP1	5.51422393997333
EIF3D	349.974655501183
NSA2	186.330964361074
TIPARP	18.9579938461679
PKNOX2	125.765562513489
CASP3	4.11881248190122
E2F5	6.07811854395193
ZGPAT	16.3735955073517
SERTAD4	6.8206664649522
UEVLD	1.1595469999564
LOC124418379	1.60734247300982
SF3A1	18.6888189273232
ARIH2	76.9017471556903
MED16	16.3259127043324
LOC415780	2.26965354094238
LOC107050029	0.813916797929629
LRRC15	5.39999533829218
CD9	5.10548153508992
METTL6	9.18906022799987
HISTH2A4L1	31.6023096007946
RNASEH2B	28.0841090459617
HEYL	33.79773678388
TCF7L2	27.2852728032099
UST	27.0491443941915
LOC124417742	0
EIF2AK3	1.96245527946215
ATXN3	16.7656247689251
XCL1	0.925518755364228
NHP2	46.9187244442376
GAS2L3	1.64894103297805
PLCH2	0
H1FX	151.517301103102
LOC418658	1.2302346224106
PPP2R5C	116.024635950283
RORB	0.246439958400213
CETN1	10.3741879297688
VTI1B	54.6239576120887
UCK1	17.2665924771233
LOC121107417	0.251118647489333
GNG4	6.8580703288717
LOC124417408	0.396857039539148
RWDD3	11.6272077709168
TMEM63C	6.88549217854943
GUCY1B3	19.670642769764
C1QTNF2	14.315699050156
PADI1	0
LOC420903	0.717567615018109
SH2D4B	0.703543721881971
FKBP1B	167.295504462354
TRIM36	1.78367554191982
LOC121107240	0.647071244853026
TUBB3	2.20912537824367
TIMM21	16.1281099690444
BORCS8	34.7836642811915
GEMIN7	9.48388869985161
LOC107052522	0
MPP1	135.96098879987
RAB3B	1.01445686946256
SIM1	0.35857778549123
DEPDC5	10.7110611191965
COX7A2L	103.216810855183
LOC124418228	0.291567106959149
ANKRD66	9.81794614986965
NSMCE2	18.7944670273212
MRPL21	45.2269867427079
LOC121106724	0
FAM19A5	1.0241421940506
RPA1	38.5314596674007
DNAJB5	121.032328632652
TEX9	14.7434139790429
CEBPA	17.2611668017515
DNALI1	1.2944182128588
SCAF8	21.2472365083284
LOC112531900	0.115713841583537
EZH2	22.3250047735283
LOC112533173	0
LRRC23	4.50428230533259
KLHL30	20.6493848935028
URAH	7.82485508453808
LOC121107368	0
RAP1GDS1	42.0929152763132
LOC121107297	0
LOC100859665	0.50722843473128
LOC124417193	0
GREM2	27.697763756429
NCOA7	6.82495037103395
SLC35D1	14.2786606211826
P2RY6	28.5211687873833
ADAL	1.80086492690415
GPKOW	5.5027609176137
KK34	0.416974137613409
TRAP1	99.6097926794883
EMP1	6.24557952849602
ZBTB37	42.1219496472161
IKBKAP	12.7343464307629
LOC100859515	0.657965419316349
BG1	1.19748509001178
ANKRD44	2.93290711111702
ADAMTSL2	3.11748700129927
CUNH2orf68	11.3764801948375
TBC1D2	3.75768123242158
CCDC141	17.0748916529807
RP1-27O5.3	9.21151587042889
JPH3	55.2650763955011
LOC121113155	0.222503025021401
LOC121108862	3.02101708434821
ABRA	2.87293773457312
CFAP36	16.5524809473512
WNK1	28.0955846463944
OGN	60.471421369958
SETD5	13.4514516432965
SUMF2	10.7225574290042
MAP3K4	12.8547469742817
TXNL1	84.2042983085185
ESRRG	12.8862956511388
BTRC	15.2585327313454
IKZF5	57.5721019701998
HCRT	0.936937153066618
KPNA4	175.372431140519
MOCS1	24.8618869446091
C1orf116	6.21339072450125
COMMD6	30.8848307587974
KDM4A	92.9179061620706
ZNF438	11.6729509018794
CTBPL	45.3613212115018
FKBP15	6.4573288667146
SLC24A4	1.4327372872047
DHX58	2.02089516545929
NR1D2	5.42991965313967
PLEKHF2	12.8465942487651
NPHS2	0.667744642374735
SENP1	17.2760283154262
LOC107052086	6.96064443066579
ELMO2	34.5605091562832
RASGEF1B	6.03470726997241
CLSTN1	46.8606785696066
LOC107051593	0.341497833059615
LRTM2	0.286677495429956
LOC121108393	1.24607828298189
DCTN4	98.7860478127913
PSMA5	212.786759197471
LOC121109804	0.160840990142473
KIAA1210	0.703543721881971
MFAP2	5.19957083263342
LOC107049145	0.270809611811591
TM6SF2	2.54243936427573
TNFSF13B	0.50722843473128
SGK1	194.513765464263
LOC121109711	0.130726116816676
HCLS1	36.8411408734028
LOC107051664	0.507982514893084
LOC107052401	0.135404805905796
PMM2	11.2209780246172
EML5	0.115713841583537
LOC107051636	0.704081107676587
YOD1	10.079233455148
WRAP73	7.94371533517586
AKAP12	57.6784295194589
LRIG3	11.9337340628824
LRRC4C	2.20064593997395
LOC107057280	0.135404805905796
LMO4	8.14904373671597
PMPCB	16.0952810102803
INHBA	2.09198571631446
PRR5L	5.60278544443926
LRRFIP2	89.9131670352664
TMEM117	8.18936926658868
COX10	16.2947274858389
NUP93	2.68122852690712
LOC101752088	0.222503025021401
LOC124417069	7.24317804626172
FMNL2	8.20748778902275
LOC107056275	12.5221803831262
DEF8	7.87850507936458
ADAMTS10	7.30232125668739
CEP85	14.825870296655
ERH	144.344722241754
LOC396008	0
GPR52	0
LOC121108259	0
ABCA5	25.1544375732157
CL2	65.4526436140474
CCDC34	31.9841062600269
BLOC1S6	58.8638323633018
NEK8	9.53034802100505
SOX2	5.10277447754744
SCAF11	33.7700986503346
C4BPS	12.159281782385
C3orf38	4.95072046494886
SDCBP	42.7482324922724
RPL23A	421.968943142769
CHTF8	1.23243648741274
PPOX	5.75238780361566
QPCT	23.5195312049085
EFR3B	1.68161297534643
LOC112531412	4.31650346807101
PSMA4	100.942496373557
SYTL4	9.55938032691961
EMSY	15.419078479131
LOC107056260	0
DMD	154.980598827876
LOC112531122	0.728573968684851
LOC121106543	1.03450508932116
LOC107053497	0.601630803863778
TTC27	66.8693854274244
DSEL	7.62219257751628
AHCYL2	30.0951212352885
