genes	fast-breast	fast-breast.1	fast-breast.2	fast-breast.3	fast-breast.4	fast-breast.5	fast-breast.6	fast-breast.7	fast-breast.8	fast-breast.9	fast-breast.10	fast-breast.11
USP15	11.8781121992854	75.80655097364	80.5683826882225	46.2127480852235	62.6750914852191	32.8076794822881	27.1965901995589	21.4709541881502	31.1488609694533	113.18282395759	84.7834887962417	34.0268174621566
COL21A1	3.75098279977434	2.75104418855951	4.31616335829763	4.34213740398073	1.24109092049939	3.32831530979734	3.39957377494486	5.60111848386527	4.27533385855241	10.028857819027	7.5751570745783	3.0150344586721
RASSF8	6.8768017995863	1.52835788253306	2.01420956720556	2.48122137370327	2.17190911087393	3.09057850195468	1.51092167775327	2.80055924193264	1.526904949483	0.818682270940977	1.45676097588044	2.15359604190864
TFG	16.2542587990222	27.5104418855951	33.6660741947216	12.7162595402293	23.8910002196132	20.2076286666267	28.3297814578739	13.5360363360077	13.4367635554504	18.2156805284367	20.3946536623262	16.7980491268874
WDR86	1.25032759992478	1.83402945903968	1.15097689554604	2.17106870199037	0.620545460249694	10.2226827372347	2.64411293606823	0.933519747310879	1.526904949483	1.22802340641147	1.45676097588044	3.44575366705383
MANEAL	0.625163799962391	3.05671576506613	1.43872111943254	1.24061068685164	3.10272730124847	0.237736807842667	0.755460838876636	0.46675987365544	0	0.409341135470489	0.874056585528265	1.72287683352691
NXN	66.8925265959758	73.9725215146003	99.2717572408456	80.0193893019306	35.3710912342326	62.7625172704642	24.5524772634907	41.5416287553341	41.8371956158343	32.9519614053743	34.3795590307784	45.6562360884632
MID2	2.50065519984956	1.52835788253306	1.72646534331905	4.65229007569364	2.79245457112362	0.95094723137067	3.02184335550655	0.46675987365544	0.916142969689802	3.88874078696964	1.45676097588044	1.72287683352691
ISL1	1.25032759992478	3.66805891807935	0	0.310152671712909	0	0.713210423528002	0	1.40027962096632	0.916142969689802	0.204670567735244	0.874056585528265	1.72287683352691
TEX11	23.7562243985708	18.0346230138902	23.8827705825802	8.37412213624855	14.8930910459927	21.1585758979974	23.797016424614	24.7382733037383	21.0712883028654	19.239033367113	19.811949271974	18.0902067520326
BTG1L	10.6277845993606	10.3928336012248	11.5097689554604	8.68427480796146	8.99790917362056	7.60757785096536	16.620138455286	5.60111848386527	9.77219167669122	10.4381989544975	9.61462244081091	9.0451033760163
LOC100859314	0.625163799962391	0.305671576506613	0.575488447773018	1.24061068685164	1.24109092049939	0	0.377730419438318	0.46675987365544	0	0	0.582704390352177	0.430719208381729
TP53INP1	7.50196559954869	11.6155199072513	9.78330361214131	9.9248854948131	10.5492728242448	2.85284169411201	9.82099090539627	9.80195734676423	8.24528672720822	9.41484611582124	11.0713834166914	11.1986994179249
MTHFD1L	26.8820433983828	17.4232798608769	36.8312606574732	26.6731297673102	27.3040002509865	48.4983087999042	15.1092167775327	29.4058720402927	15.5744304847266	50.3489596628701	16.607075125037	27.5660293364306
FAM162B	0	2.4453726120529	0.863232671659527	0.930458015138728	0.930818190374541	1.426420847056	0.755460838876636	0	0	0.204670567735244	0	0.430719208381729
MYH7B	5.00131039969913	3.36238734157274	0.863232671659527	2.17106870199037	1.24109092049939	3.09057850195468	5.28822587213645	6.53463823117615	3.66457187875921	0.818682270940977	1.45676097588044	2.58431525029037
C26H6ORF125	48.7627763970665	33.3182018392208	28.4866781647644	18.6091603027746	36.3019094246071	19.4944182430987	66.480553821144	47.1427472391994	39.3941476966615	53.2143476111635	54.4828604979285	53.4091818393343
IFT88	1.87549139988717	18.0346230138902	8.34458249270876	8.06396946453564	11.4800910146193	4.51699934901068	8.68779964708132	11.2022369677305	6.10761979793201	14.9409514446728	7.28380487940221	8.18366495925284
RER1	113.154647793193	159.254891359945	140.706925480503	45.2822900700848	109.836546464196	90.3399869802136	128.05061218959	111.55560980365	95.584249837636	78.1841568748633	96.4375766032852	104.234048428378
BECN1	31.2581899981195	51.0471532766043	78.2664288971305	74.7467938828111	73.8449097697136	53.2530449567575	33.240276910572	43.4086682499559	33.8972898785227	70.2020047331888	52.1520429365198	42.6412016297911
CHCHD6	9.37745699943586	8.55880414218516	7.48134982104923	5.58274809083237	6.51572733262179	7.84531465880803	9.44326048595796	12.1357567150414	10.0775726665878	8.18682270940977	11.9454400022196	9.90654179277976
VAPB	156.91611379056	97.2035613291028	87.4742440614987	75.9874045696628	73.8449097697136	217.053705560355	154.86947196971	129.292485002557	98.0272977568088	87.3943324229493	111.879242947618	131.800077764809
SHB	1.25032759992478	0	0.287744223886509	0	0	0.475473615685335	0	0.933519747310879	0	0.614011703205733	0	0
OLFM1	5.62647419966152	7.64178941266532	4.02841913441113	8.37412213624855	5.89518187237209	7.13210423528002	3.77730419438318	8.86843759945335	6.71838177772521	4.50275249017538	7.86650926975438	3.87647287543556
NFAT5	0	0.305671576506613	0.287744223886509	0	0	0.95094723137067	9.82099090539627	0.933519747310879	0.305380989896601	0.204670567735244	0.291352195176088	0
NRTN	0	0.305671576506613	0.863232671659527	0	0	0.237736807842667	0.377730419438318	0	0	0.204670567735244	0	0
FBXO46	93.1494061943962	20.4799956259431	25.0337474781263	19.2294656462004	27.9245457112362	56.5813602665549	51.3713370436113	64.8796224381061	44.2802435350071	20.6717273412597	33.7968546404262	27.5660293364306
APOPT1	14.378767399135	23.5367113910092	53.2326814190042	22.3309923633295	35.6813639643574	14.7396820862454	21.9083643274225	17.7368751989067	15.8798114746232	30.7005851602866	24.1822321996153	17.6594875436509
LOC107053900	2.50065519984956	0.611343153013225	0.287744223886509	1.24061068685164	0.930818190374541	1.18868403921334	1.51092167775327	1.86703949462176	0.610761979793201	0.409341135470489	1.45676097588044	0
AKAP11	30.0078623981948	19.5629808964232	20.4298398959421	26.0528244238844	19.8574547279902	23.2982071685814	24.930207682929	16.8033554515958	27.7896700805907	19.0343627993777	21.2687102478544	20.674522002323
STT3A	18.7549139988717	82.5313256567854	47.1900527173875	29.7746564844393	49.0230913597258	11.6491035842907	39.6616940410234	16.3365955779404	32.0650039391431	41.7527958179898	46.324999032998	39.626167171119
SERPING1	46.8872849971793	15.8949219783439	8.34458249270876	23.2614503784682	18.9266365376157	34.4718371371868	34.373468168887	37.8075497660906	42.4479575956275	11.6662223609089	18.9378926864457	37.9032903375921
LOC107053531	1.87549139988717	3.66805891807935	7.76909404493574	2.17106870199037	5.89518187237209	3.56605211764001	1.51092167775327	8.40167772579791	3.35919088886261	8.59616384488026	7.28380487940221	4.30719208381729
SCAPER	23.1310605986085	10.0871620247182	17.552397657077	21.0903816764778	15.8239092363672	16.6415765489867	17.753329713601	19.6039146935285	10.3829536564844	13.5082574705261	16.8984273202131	11.6294186263067
PRSS23	219.432493786799	88.9504287634243	172.646534331905	413.743664065021	108.285182813572	513.273768132319	78.1901968237319	89.151135868189	134.978397534297	121.983658370206	136.061475147233	214.928884982483
HOXB5	3.12581899981195	2.75104418855951	2.87744223886509	2.17106870199037	4.03354549162301	0.713210423528002	1.51092167775327	6.53463823117615	2.4430479191728	2.45604681282293	0.874056585528265	2.15359604190864
SLC35A4	28.75753479827	48.907452241058	38.8454702246787	39.3893893075395	46.5409095187271	36.8492052156135	21.9083643274225	38.274309639746	55.2739591712847	34.5893259472563	30.3006282983132	47.8098321303719
CGTL	14.378767399135	5.80775995362564	2.58969801497858	5.27259541911946	6.51572733262179	7.13210423528002	7.55460838876636	11.668996841386	9.46681068679462	2.66071738055818	3.49622634211306	12.0601378346884
FAN1	1.87549139988717	6.41910310663887	7.19360559716272	6.5132061059711	4.96436368199755	2.85284169411201	3.02184335550655	1.86703949462176	5.80223880803541	4.70742305791062	4.66163512281741	2.58431525029037
TYSND1	6.8768017995863	9.78149044821161	7.76909404493574	7.75381679282273	12.100636474869	7.13210423528002	4.91049545269814	9.80195734676423	6.10761979793201	7.57281100620404	4.37028292764132	10.7679802095432
LOC121110170	153.165130990786	139.997582040029	162.863230719764	66.9929770899884	81.9120007529596	100.800406525291	113.696856250934	129.292485002557	94.9734878578428	152.888914098228	120.619808802901	135.245831431863
TMEM106C	7.50196559954869	5.50208837711903	7.19360559716272	2.48122137370327	3.72327276149817	3.09057850195468	3.39957377494486	4.6675987365544	3.96995286865581	3.27472908376391	2.03946536623262	3.87647287543556
GPALPP1	5.00131039969913	6.41910310663887	6.90586137327622	9.61473282310019	6.20545460249694	7.84531465880803	4.53276503325982	3.26731911558808	2.74842890906941	11.8708929286442	6.99245268422612	2.58431525029037
EIF3D	234.436424985897	309.645307001199	271.055058901091	187.952519058023	314.30627561647	221.570704909366	400.016514185179	334.66682941095	264.765318240353	281.831371771431	307.376565910773	238.187722235096
NSA2	121.906940992666	169.953396537677	214.657191019336	122.200152654886	220.914183848891	145.970400015398	341.46829917224	231.046137459443	161.851924645198	174.174653142693	199.867605890797	159.796826309621
TIPARP	13.7536035991726	52.5755111591374	24.4582590303533	51.4853435043429	30.7170002823599	76.7889889331816	8.310069227643	7.00139810483159	5.49685781813881	58.5357823722799	38.1671375680676	49.9634281722805
PKNOX2	122.532104792629	183.402945903968	173.797511227451	48.0736641155009	100.52836456045	90.5777237880563	100.098561151154	99.8866129622641	88.2551060801176	107.247377493268	93.2327024563482	84.4209648428188
CASP3	3.12581899981195	3.05671576506613	8.34458249270876	3.72183206055491	8.68763644349572	2.13963127058401	3.02184335550655	1.40027962096632	5.49685781813881	6.75412873526306	5.82704390352177	4.73791129219901
E2F5	8.12712939951108	8.25313256567854	7.19360559716272	8.68427480796146	14.272545585743	6.65663061959469	6.79914754988973	3.73407898924352	6.10761979793201	4.50275249017538	6.70110048905003	7.32222654248938
ZGPAT	15.6290949990598	20.4799956259431	18.1278861048501	18.6091603027746	13.3417273953684	24.2491543999521	11.7096430025879	9.33519747310879	20.1551453331756	12.4849046318499	11.9454400022196	20.2438027939412
SERTAD4	15.6290949990598	2.13970103554629	2.58969801497858	4.96244274740655	0.930818190374541	6.18115700390935	3.77730419438318	1.40027962096632	2.4430479191728	3.6840702192344	3.49622634211306	1.72287683352691
UEVLD	0.625163799962391	0.611343153013225	1.43872111943254	2.48122137370327	2.48218184099878	0.475473615685335	0.755460838876636	1.40027962096632	1.8322859393796	1.8420351096172	1.45676097588044	1.72287683352691
LOC124418379	1.25032759992478	1.22268630602645	2.30195379109207	2.79137404541618	4.03354549162301	4.51699934901068	4.1550346138215	7.93491785214247	5.80223880803541	2.45604681282293	2.62216975658479	12.9215762514519
SF3A1	10.0026207993983	32.7068586862076	34.2415626424946	17.3685496159229	41.2662731066047	13.7887348548747	32.4848160716954	24.2715134300829	30.5380989896601	22.9231035863474	27.3871063465523	32.7346598370114
ARIH2	132.534725592027	140.608925193042	122.866783599539	154.456030513029	185.232819884534	111.974036493896	122.762386317453	124.624886266002	135.894540503987	116.866894176825	133.730657585825	130.077200931282
MED16	12.5032759992478	16.2005935548505	21.5808167914882	13.0264122119422	20.7882729183648	13.7887348548747	14.3537559386561	17.2701153252513	24.4304791917281	15.9643042833491	9.905974635987	18.5209259604143
LOC415780	0	1.52835788253306	1.72646534331905	3.10152671712909	1.24109092049939	2.13963127058401	1.13319125831495	0.933519747310879	1.8322859393796	1.43269397414671	2.03946536623262	0.861438416763457
LOC107050029	1.87549139988717	0.305671576506613	0.287744223886509	0.310152671712909	0.310272730124847	1.426420847056	0.755460838876636	1.86703949462176	0.305380989896601	0.204670567735244	0.291352195176088	0.861438416763457
LRRC15	2.50065519984956	0.917014729519838	1.15097689554604	0.620305343425819	1.55136365062424	9.27173550586403	2.64411293606823	3.73407898924352	2.4430479191728	6.34478759979257	2.03946536623262	1.72287683352691
CD9	5.62647419966152	3.97373049458597	4.02841913441113	4.96244274740655	3.10272730124847	1.90189446274134	4.1550346138215	6.53463823117615	7.02376276762181	4.09341135470489	5.53569170834568	8.18366495925284
METTL6	15.6290949990598	47.6847659350316	30.7886319558565	41.5604580095299	41.8868185668544	34.4718371371868	15.8646776164094	12.1357567150414	29.9273370098669	49.7349479596644	41.3720117150045	34.4575366705383
HISTH2A4L1	20.0052415987965	40.6543196753795	16.6891649854175	18.9193129744875	22.6499092991138	13.0755244313467	35.5066594272019	21.4709541881502	45.5017674945935	19.8530450703187	31.4660370790175	29.7196253783393
RNASEH2B	16.8794225989846	31.1785008036745	18.9911187765096	13.0264122119422	24.2012729497381	10.69815635292	20.7751730691075	24.7382733037383	55.8847211510779	23.9464564250236	36.419024397011	48.6712705471353
HEYL	12.5032759992478	15.2835788253306	11.5097689554604	18.9193129744875	16.7547274267417	33.7586267136588	26.4411293606823	26.1385529247046	19.849764343279	15.1456220124081	16.0243707346849	12.9215762514519
TCF7L2	19.3800777988341	9.78149044821161	8.34458249270876	13.646717555368	11.7903637447442	14.7396820862454	19.6419818107925	20.5374344408393	17.7120974140028	9.61951668355648	12.8194965877479	22.8281180442316
UST	23.1310605986085	14.6722356723174	12.6607458510064	30.705114499578	6.82600006274664	15.2151557019307	13.9760255192178	14.9363159569741	18.0174784038994	11.6662223609089	16.0243707346849	13.7830146682153
EIF2AK3	0.625163799962391	2.75104418855951	5.46714025384367	0.930458015138728	3.10272730124847	1.90189446274134	1.88865209719159	1.40027962096632	2.1376669292762	1.63736454188195	2.33081756140871	2.58431525029037
ATXN3	10.0026207993983	9.17014729519838	12.0852574032334	10.8553435099518	8.06709098324603	17.3547869725147	7.93233880820468	12.1357567150414	13.1313825655538	13.9175986059966	11.9454400022196	8.18366495925284
XCL1	1.25032759992478	0	0.863232671659527	0.310152671712909	0	0.713210423528002	0.377730419438318	1.86703949462176	0.305380989896601	0.409341135470489	0.291352195176088	0
NHP2	30.6330261981571	68.7761047139879	57.2611005534153	35.9777099186975	68.8805460877161	31.3812586352321	79.3233880820468	48.5430268601657	67.1838177772521	49.3256068241939	64.9715395242677	68.4843541326948
GAS2L3	1.25032759992478	1.52835788253306	0	0.620305343425819	0.930818190374541	1.66415765489867	0.755460838876636	1.86703949462176	2.4430479191728	1.63736454188195	2.33081756140871	2.58431525029037
PLCH2	1.87549139988717	0.305671576506613	0	0.930458015138728	0	0	4.1550346138215	0.933519747310879	0.610761979793201	0.204670567735244	0	0.430719208381729
H1FX	113.154647793193	581.081666939071	479.957365442697	510.511297639449	428.796913032539	121.24577199976	273.099093253904	99.4198530886086	215.293597877103	364.108940001	288.147321029151	190.377890104724
LOC418658	2.50065519984956	2.13970103554629	0.287744223886509	2.17106870199037	0.930818190374541	5.23020977253868	0.755460838876636	1.40027962096632	1.8322859393796	0.409341135470489	1.16540878070435	3.0150344586721
PPP2R5C	152.539967190823	56.85491323023	21.2930725676017	52.4158015194817	35.0608185041077	130.755244313467	81.967501018115	106.888011067096	82.1474862821856	50.9629713660758	62.640721962859	85.713122467964
RORB	1.25032759992478	0	0	0	0.310272730124847	0.713210423528002	1.13319125831495	0.46675987365544	1.2215239595864	0	0.291352195176088	0.861438416763457
CETN1	16.8794225989846	13.449549366291	9.4955593882548	14.8873282422196	14.8930910459927	7.36984104312269	10.1987213248346	11.2022369677305	11.9098586059674	30.2912440248162	25.3476409803197	8.18366495925284
VTI1B	75.6448197954493	79.1689383152127	57.5488447773018	63.8914503728593	48.712818629601	63.2379908861495	45.7053807520365	63.9461026907952	47.3340534339731	57.5124295336037	59.7272000110981	48.2405513387536
UCK1	8.12712939951108	16.2005935548505	12.3730016271199	20.7802290047649	10.23900009412	10.4604195450774	18.5087905524776	7.00139810483159	10.688334646381	9.00550498035075	15.4416663443327	12.0601378346884
LOC121107417	0	0	0	0	0	0.713210423528002	0.377730419438318	0.46675987365544	0	0.614011703205733	0	0.430719208381729
GNG4	8.12712939951108	2.75104418855951	2.01420956720556	2.48122137370327	6.20545460249694	5.70568338822402	6.04368671101309	7.00139810483159	5.49685781813881	5.11676419338111	6.11839609869785	7.32222654248938
LOC124417408	0	2.4453726120529	0.575488447773018	0.310152671712909	1.55136365062424	0	1.51092167775327	0.46675987365544	2.4430479191728	0.409341135470489	0.874056585528265	0.861438416763457
RWDD3	8.75229319947347	13.449549366291	16.976909209304	11.4756488533776	12.100636474869	10.2226827372347	20.3974426496692	16.8033554515958	10.9937156362776	29.0632206184047	18.3551882960936	10.7679802095432
TMEM63C	1.25032759992478	5.80775995362564	5.17939602995716	7.44366412110982	6.51572733262179	2.61510488626934	3.02184335550655	4.20083886289896	2.74842890906941	10.2335283867622	3.20487414693697	5.59934970896247
GUCY1B3	11.252948399323	18.3402945903968	28.7744223886509	32.5660305298555	21.4088183786144	10.2226827372347	9.82099090539627	11.2022369677305	13.4367635554504	25.7884915346408	11.3627356118674	7.75294575087111
C1QTNF2	2.50065519984956	14.977907248824	10.9342805076873	8.37412213624855	8.06709098324603	1.90189446274134	10.1987213248346	2.80055924193264	7.32914375751842	39.0920784374317	35.2536156163067	17.2287683352691
LOC420903	1.87549139988717	0	0.287744223886509	0.620305343425819	0.620545460249694	0	1.51092167775327	0.933519747310879	1.526904949483	0.204670567735244	0	0.861438416763457
SH2D4B	1.25032759992478	0	0.287744223886509	0.310152671712909	0	1.426420847056	0.377730419438318	0.46675987365544	0.610761979793201	0	0	1.72287683352691
FKBP1B	48.7627763970665	146.722356723174	132.937831435567	100.17931296327	84.7044553240833	163.325186987913	77.8124664042935	37.8075497660906	59.8546740197337	58.9451235077504	122.076569778781	86.1438416763457
TRIM36	2.50065519984956	0.611343153013225	0.575488447773018	0.930458015138728	0.310272730124847	1.66415765489867	1.51092167775327	1.40027962096632	2.1376669292762	0.409341135470489	0.291352195176088	0.861438416763457
LOC121107240	1.25032759992478	0.305671576506613	0.287744223886509	0	0.310272730124847	2.85284169411201	1.13319125831495	0	1.2215239595864	0	1.16540878070435	0.861438416763457
TUBB3	0	2.4453726120529	1.15097689554604	3.72183206055491	4.03354549162301	1.90189446274134	2.64411293606823	2.3337993682772	1.526904949483	0.614011703205733	0.874056585528265	1.72287683352691
TIMM21	15.0039311990974	24.453726120529	11.5097689554604	30.3949618278651	27.9245457112362	4.51699934901068	9.82099090539627	7.00139810483159	10.0775726665878	10.028857819027	13.6935531732761	18.9516451687961
BORCS8	34.3840089979315	40.0429765223663	39.1332144485652	37.8386259489749	35.9916366944823	49.9247296469602	32.107085652257	56.4779447123082	32.6757659189363	42.3668075211956	32.0487414693697	35.3189750873017
GEMIN7	7.50196559954869	3.66805891807935	3.74067491052462	3.10152671712909	6.20545460249694	10.9358931607627	9.82099090539627	14.0027962096632	8.24528672720822	7.36814043846879	5.82704390352177	2.15359604190864
MPP1	115.03013919308	86.810727727878	47.7655411651605	91.4950381553083	51.5052732007246	168.555396760451	57.037293335186	56.0111848386527	115.434014180915	96.3998374033001	79.5391492830721	167.119052852111
RAB3B	0	1.83402945903968	0.863232671659527	0.930458015138728	1.24109092049939	0.475473615685335	1.51092167775327	1.40027962096632	0.916142969689802	2.04670567735244	3.78757853728915	0.861438416763457
SIM1	0.625163799962391	0.611343153013225	0	0.310152671712909	0.310272730124847	0.237736807842667	0	0.933519747310879	0.305380989896601	0	0	0
DEPDC5	9.37745699943586	15.8949219783439	27.0479570453318	17.6787022876358	13.6520001254933	5.46794658038135	12.8428342609028	10.2687172204197	10.688334646381	15.9643042833491	11.9454400022196	14.213733876597
COX7A2L	108.778501193456	109.430424389367	127.182946957837	58.308702282027	102.700273671324	100.324932909606	107.653169539921	112.489129550961	105.051060524431	114.615517931737	87.6970107480026	88.7281569266361
ANKRD66	5.62647419966152	4.8907452241058	5.17939602995716	11.7858015250906	7.75681825312118	6.18115700390935	2.64411293606823	9.80195734676423	7.32914375751842	6.34478759979257	6.70110048905003	10.7679802095432
NSMCE2	21.8807329986837	15.2835788253306	18.1278861048501	14.8873282422196	19.5471819978654	18.0679973960427	24.5524772634907	18.6703949462176	18.9336213735892	22.1044213154064	13.110848782924	14.213733876597
MRPL21	33.1336813980067	36.3749176042869	60.4262870161669	50.8650381609171	54.6080005019731	51.5888873018588	50.993606624173	48.5430268601657	42.7533385855241	92.3064260485952	74.5861619650786	38.7647287543556
FAM19A5	0.625163799962391	0	0.287744223886509	1.24061068685164	0	0.713210423528002	1.13319125831495	0	0.305380989896601	1.02335283867622	0.582704390352177	0.861438416763457
RPA1	25.0065519984956	47.379094358525	56.3978678817558	46.5229007569364	46.2306367886022	40.8907309489388	31.7293552328187	26.6053127983601	37.2564807673853	55.4657238562512	54.7742126931046	39.626167171119
DNAJB5	63.7667075961639	63.8853594898821	83.7335691509741	66.6828244182755	81.2914552927099	56.1058866508695	149.581246097574	54.6109052176864	86.1174391508414	63.0385348624553	63.5147785483872	89.1588761350178
TEX9	8.12712939951108	3.66805891807935	7.48134982104923	8.06396946453564	8.06709098324603	12.837787623504	7.17687796932805	9.33519747310879	7.63452474741502	10.6428695222327	6.11839609869785	5.59934970896247
CEBPA	12.5032759992478	4.8907452241058	2.01420956720556	8.99442747967437	7.44654552299633	22.5849967450534	9.06553006651964	15.8698357042849	12.5206205857606	4.50275249017538	8.44921366010656	11.6294186263067
DNALI1	1.25032759992478	2.13970103554629	2.30195379109207	1.55076335856455	0.310272730124847	1.18868403921334	1.51092167775327	1.86703949462176	0.305380989896601	1.43269397414671	0.291352195176088	0.861438416763457
SCAF8	13.1284397992102	20.4799956259431	16.976909209304	39.6995419792524	34.440273043858	24.2491543999521	15.486947196971	18.6703949462176	15.5744304847266	21.0810684767302	21.8514146382066	12.4908570430701
LOC112531900	0	0	0.287744223886509	0	0.620545460249694	0	0.377730419438318	0	0.305380989896601	0.614011703205733	0.582704390352177	0.430719208381729
EZH2	18.1297501989093	6.72477468314548	6.61811714938971	10.5451908382389	4.96436368199755	28.7661537489628	20.3974426496692	17.2701153252513	16.795954444313	6.14011703205733	10.7800312215153	14.213733876597
LOC112533173	1.25032759992478	0	0.863232671659527	0	0	0	0	0	0	1.02335283867622	0	0.861438416763457
LRRC23	8.12712939951108	1.22268630602645	3.45293068663811	6.20305343425819	2.79245457112362	12.3623140078187	1.88865209719159	3.26731911558808	3.66457187875921	4.50275249017538	3.49622634211306	1.72287683352691
KLHL30	5.62647419966152	23.2310398145026	38.8454702246787	34.4269465601329	18.6163638074908	11.8868403921334	27.1965901995589	7.46815797848703	7.93990573731162	12.4849046318499	11.0713834166914	12.4908570430701
URAH	13.1284397992102	3.36238734157274	1.15097689554604	4.96244274740655	4.96436368199755	4.51699934901068	8.310069227643	9.80195734676423	9.16142969689802	3.07005851602866	4.66163512281741	5.16863050058074
RAP1GDS1	33.1336813980067	28.1217850386084	31.651864627516	31.6355725147168	35.0608185041077	30.6680482117041	33.9957377494486	39.6745892607124	35.1188138381091	27.8351972119932	22.4341190285588	34.88825587892
LOC100859665	0.625163799962391	0.917014729519838	0.575488447773018	0	0	0.237736807842667	0.377730419438318	0	0.610761979793201	0	0.291352195176088	0
LOC124417193	0	0	0	0	0	0	0.755460838876636	0.46675987365544	0.610761979793201	0	0	0.430719208381729
GREM2	15.0039311990974	10.6985051777314	9.20781516436829	5.58274809083237	29.1656366317356	6.41889381175202	25.6856685218056	7.46815797848703	5.19147682824221	1.63736454188195	11.3627356118674	6.0300689173442
NCOA7	9.37745699943586	2.75104418855951	2.58969801497858	10.235038166526	4.34381822174786	4.75473615685335	3.02184335550655	2.80055924193264	6.41300078782861	2.66071738055818	4.37028292764132	5.59934970896247
SLC35D1	18.7549139988717	18.6459661669034	9.78330361214131	16.7482442724971	20.1677274581151	10.4604195450774	14.7314863580944	10.7354770940751	12.8260015756572	11.8708929286442	9.61462244081091	17.2287683352691
P2RY6	21.2555691987213	9.78149044821161	6.3303729255032	1.86091603027746	4.03354549162301	8.7962618901787	15.486947196971	18.6703949462176	20.7659073129688	3.6840702192344	14.8589619539805	25.8431525029037
ADAL	1.87549139988717	2.75104418855951	13.2362342987794	5.58274809083237	8.06709098324603	2.13963127058401	4.91049545269814	2.80055924193264	2.74842890906941	28.449208915199	19.811949271974	2.58431525029037
GPKOW	3.75098279977434	8.55880414218516	12.6607458510064	8.99442747967437	11.4800910146193	4.27926254116801	4.1550346138215	2.3337993682772	3.05380989896601	6.54945816752782	3.49622634211306	3.87647287543556
KK34	0.625163799962391	2.13970103554629	1.15097689554604	0.930458015138728	0.620545460249694	0.237736807842667	0.377730419438318	0.46675987365544	2.1376669292762	0.204670567735244	1.16540878070435	0.430719208381729
TRAP1	116.280466793005	61.4399868778292	35.9680279858136	51.17519083263	52.746364121224	100.324932909606	58.170484593501	115.289688792894	67.4891987671487	77.3654746039224	84.4921366010656	81.4059303841467
EMP1	1.25032759992478	2.13970103554629	2.87744223886509	4.96244274740655	2.48218184099878	27.3397329019068	2.64411293606823	0.46675987365544	6.10761979793201	6.34478759979257	7.86650926975438	4.73791129219901
ZBTB37	45.0117935972921	36.3749176042869	13.2362342987794	14.5771755705067	35.3710912342326	57.5323074979255	63.0809800461991	46.2092274918885	43.6694815552139	52.3956653402225	32.0487414693697	39.1954479627373
IKBKAP	11.8781121992854	35.4579028747671	56.6856121056423	30.705114499578	41.2662731066047	9.03399869802136	12.8428342609028	8.86843759945335	13.742144545347	82.072897661833	29.717923907961	13.3522954598336
LOC100859515	0.625163799962391	0.611343153013225	0	0	0	0.237736807842667	0	0.933519747310879	0.610761979793201	0.204670567735244	0.291352195176088	0
BG1	3.12581899981195	0.611343153013225	0.575488447773018	1.55076335856455	0.310272730124847	1.426420847056	3.02184335550655	1.40027962096632	1.526904949483	0.614011703205733	0.874056585528265	4.30719208381729
ANKRD44	0.625163799962391	2.75104418855951	2.30195379109207	5.89290076254528	3.72327276149817	1.18868403921334	2.26638251662991	3.26731911558808	5.19147682824221	1.8420351096172	3.78757853728915	1.72287683352691
ADAMTSL2	5.00131039969913	1.83402945903968	0.863232671659527	1.55076335856455	2.48218184099878	4.51699934901068	2.26638251662991	0.933519747310879	1.2215239595864	1.22802340641147	1.45676097588044	0.861438416763457
CUNH2orf68	3.75098279977434	16.8119367078637	23.3072821348072	15.1974809139326	20.1677274581151	4.99247296469602	13.2205646803411	8.40167772579791	10.688334646381	18.0110099607015	14.8589619539805	7.75294575087111
TBC1D2	5.00131039969913	0.611343153013225	0.287744223886509	2.17106870199037	1.86163638074908	10.69815635292	1.88865209719159	2.80055924193264	3.05380989896601	1.63736454188195	0.582704390352177	3.87647287543556
CCDC141	14.378767399135	29.0387997681282	19.8543514481691	13.9568702270809	16.7547274267417	11.411366776448	26.4411293606823	23.8047535564274	7.93990573731162	20.4670567735244	18.0638361009175	18.0902067520326
RP1-27O5.3	11.252948399323	6.11343153013225	9.4955593882548	6.82335877768401	12.4109092049939	6.18115700390935	6.42141713045141	8.40167772579791	16.795954444313	9.61951668355648	8.15786146493047	6.46078812572593
JPH3	113.154647793193	69.3874478670011	42.2984009113168	65.4422137314239	80.0503643722106	177.113921842787	72.9019709515954	137.694162728355	139.559112382746	101.311931028946	71.0899356229655	78.3908959254746
LOC121113155	0.625163799962391	0.611343153013225	0	0	0.310272730124847	0.713210423528002	0	0.46675987365544	0.610761979793201	0	0	0
LOC121108862	2.50065519984956	2.4453726120529	0.287744223886509	1.55076335856455	1.55136365062424	1.90189446274134	2.26638251662991	2.80055924193264	3.05380989896601	0.204670567735244	1.16540878070435	0.861438416763457
ABRA	1.87549139988717	0.305671576506613	3.1651864627516	4.96244274740655	1.86163638074908	2.85284169411201	9.44326048595796	3.26731911558808	2.4430479191728	1.8420351096172	2.33081756140871	3.87647287543556
CFAP36	35.0091727978939	12.8382062132777	22.4440494631477	17.05839694421	13.3417273953684	19.2566814352561	11.3319125831495	21.9377140618057	17.4067164241062	14.1222691737319	20.9773580526784	15.0751722933605
WNK1	26.2568795984204	18.6459661669034	10.3587920599143	21.0903816764778	23.8910002196132	30.4303114038614	23.0415555857374	46.2092274918885	27.4842890906941	12.0755634963794	17.1897795153892	27.5660293364306
