genes	slow-brain	slow-brain.1	slow-brain.2	slow-brain.3	slow-brain.4	slow-brain.5	slow-brain.6	slow-brain.7	slow-brain.8	slow-brain.9	slow-brain.10	slow-brain.11
CERS6	9.72275674196458	7.44290535743591	14.982208559398	15.866357210063	11.2533771775238	10.3505962121443	4.03575634774727	8.25882823444557	6.10122065899474	9.56774019717911	8.14280271050626	15.1882354080822
SMARCA4	4.58620601036065	5.02899010637561	5.32262672504929	1.34081891916025	7.16124002206062	7.85647664295294	2.01787817387364	1.48235378566972	6.46011599187678	5.065274222036	2.03570067762656	2.10298644111908
SYPL2	41.8261988144891	40.4330804552599	27.7959395641463	47.3756018103289	53.9650587376711	25.9388435195906	174.54646204007	15.6705971627942	26.5582546332712	50.65274222036	220.262813319194	29.9091404959158
PRR16	1.83448240414426	0	0	0.223469819860042	0	0	1.00893908693682	0	2.5122673301743	0.281404123446444	0	0
SNAPC4	10.4565497036223	14.2823319021067	11.6309250658484	12.2908400923023	12.2764114663896	13.5929516520932	12.1072690432418	8.8941227140183	17.9447666441022	14.3516102957687	10.9927836591835	12.8515838068388
CAMK2N1	5.13655073160393	7.24174575318088	39.6239989531447	16.089827029923	24.5528229327793	10.3505962121443	12.6117385867102	30.9176646725398	30.8649986278557	5.065274222036	17.5070258275885	15.4219005682066
LOC124417163	0.91724120207213	1.81043643829522	1.57707458519979	1.11734909930021	2.30182714994806	1.2470597845957	3.02681726081046	1.05882413262123	1.07668599864613	3.65825360480378	4.07140135525313	0.934660640497369
MIR1760	0	0	0	0	0	0	1.00893908693682	0	0.717790665764087	0	0	0
NRG4	18.7117205222715	13.8800126935967	24.6417903937467	17.6541157689433	23.5297886439135	24.5670777565354	14.6296167605839	24.988249529861	19.0214526427483	13.5073979254293	23.6141278604682	38.0874211002678
PRLR	10.4565497036223	20.9205988425225	5.32262672504929	2.90510765818054	5.62668858876192	8.23059457833165	9.58492132589978	6.56470962225161	9.69017398781518	11.8189731847507	4.88568162630376	5.37429868285987
GAS7	172.257897749146	137.794328914692	160.073070397779	172.965640571672	104.349497464312	115.477736053562	104.425195497961	164.753035035863	151.812725809104	94.2703813545589	85.4994284603157	120.103892303912
KALRN	30.8193043896236	31.3808982637838	54.6062075125427	30.6153653208257	30.4352700937577	34.6682620117606	49.4380152599041	49.5529694066734	44.5030212773734	42.2106185169667	43.9711346367338	52.574661027977
CCN3	53.5668862010124	83.2800761615801	11.0395220963985	5.36327567664101	4.85941287211257	3.11764946148926	3.53128680427886	72.8471003243404	20.8159293071585	11.5375690613042	6.10710203287969	2.10298644111908
DDX51	6.42068841450491	14.2823319021067	10.2509848037986	16.7602364895031	9.71882574422513	13.0941277382549	17.1519644779259	9.10588754054255	9.33127865493313	10.130548444072	13.8427646078606	11.2159276859684
SENP7	37.2399928041285	30.7774194510188	29.1758798261961	45.8113130713086	43.2231987045802	42.0259147408752	54.4827106945882	34.0941370704035	49.8864512706041	33.2056865666804	35.0140516551769	27.8061540547967
LRRN1	49.7144731523095	41.23771887228	33.3157006123455	38.2133391960672	31.9698215270564	40.2800310424412	20.1787817387364	46.588261835334	37.3251146197325	31.5172618260018	33.3854911130757	33.8814482180296
PTPRJ	24.5820642155331	32.789015493569	19.9105666381473	31.2857747804059	35.2946829658702	39.9059131070625	33.7994594123834	18.2117750810851	30.8649986278557	31.7986659494482	40.306873417006	23.1328508523099
DSCAM	3.11862008704524	1.20695762553015	1.77420890834976	0.446939639720084	1.0230342888658	2.24470761227227	6.05363452162091	0.847059306096981	3.58895332882044	3.37684948135733	0.814280271050626	0.467330320248684
LOC107055181	0.183448240414426	0.201159604255025	0	0	0	0.12470597845957	1.00893908693682	0	0	0	0.814280271050626	0
TERF2IP	33.57102799584	32.1855366808039	21.0933725770472	16.9837063093632	17.9031000551516	18.0823668766377	12.6117385867102	31.1294294990641	15.7913946468099	24.4821587398407	19.9498666407403	29.2081450155428
IGSF3	14.8593074735685	9.8568206084962	24.0503874242968	28.1571973023653	31.9698215270564	29.5553168949182	31.7815812385098	20.5411881728518	17.2269759783381	27.859008221198	36.6426121972782	49.3033487862362
AKAP10	77.0482609740589	64.7733925701179	83.7820873387388	99.8910094774387	81.8427431092643	91.9083061247034	78.6972487810718	72.4235706712919	113.052029857844	111.717437008238	78.1709060208601	94.6343898503586
PLAGL2	4.9531024911895	3.21855366808039	3.7455521398495	2.90510765818054	5.11517144432902	5.98588696605938	4.54022589121568	3.17647239786368	6.10122065899474	5.62808246892889	2.44284081315188	6.54262448348158
MANSC1	2.75172360621639	9.45450139998615	3.35128349354955	5.81021531636109	4.09213715546321	5.73647500914024	5.04469543468409	4.6588261835334	6.46011599187678	6.19089071582178	4.88568162630376	7.00995480373027
LOC121110114	0.183448240414426	0	0	0	0	0	0	0	0	0.562808246892889	0	0
GHDC	4.40275776994623	6.63826694041581	12.6165966815983	5.36327567664101	5.62668858876192	5.36235707376153	4.54022589121568	5.29412066310613	8.254592656287	8.16071957994689	6.92138230393032	4.20597288223816
COQ9	22.1972370901456	19.3113220084824	34.1042379049454	28.6041369420854	30.6910286659741	22.072958187344	33.7994594123834	20.9647178259003	11.8435459851074	27.2961999743051	54.9639182959172	27.8061540547967
ANKRD9L	0.366896480828852	0	0	0	0	0	0	0	1.79447666441022	0	0	0
SMYD1	10.2731014632079	14.4834915063618	0.985671615749868	9.83267207384184	8.95155002757578	3.99059131070625	138.224654910344	3.17647239786368	6.46011599187678	11.5375690613042	65.5495618195754	4.67330320248684
GOLGB1	31.9199938321101	24.340312114858	43.5666854161442	32.4031238797061	35.2946829658702	47.887095728475	26.2324162603573	31.976488805161	29.4294172963276	41.9292143935202	30.5355101643985	42.7607243027546
PDZRN4	2.93517184663082	2.41391525106029	1.18280593889984	0.893879279440168	0.767275716649353	2.99294348302969	2.01787817387364	0.847059306096981	0.717790665764087	6.47229483926822	1.22142040657594	1.6356561208704
LOC112532689	0.366896480828852	0	0	0	0	0	0	0.211764826524245	6.10122065899474	0.562808246892889	0.407140135525313	0
MIPOL1	13.3917215502531	7.64406496169093	5.12549240189931	8.04491351496151	12.0206528941732	11.59765599674	9.08045178243137	6.77647444877585	8.61348798916905	14.0702061723222	7.73566257498095	9.34660640497369
BMS1	55.4013686051567	68.1931058424533	64.8571923163413	83.8011824475157	76.2160545205024	62.6024011867043	61.5452843031459	84.7059306096981	76.8036012367573	43.3362350107525	66.363842090626	59.8182809918316
GNAT2	0	0	0	0.223469819860042	0.511517144432902	0.374117935378711	0.504469543468409	0.423529653048491	0.358895332882044	0.281404123446444	0	0
MYO15L	0	0	0.394268646299947	0.223469819860042	0.767275716649353	0	0	0	0	0	1.22142040657594	0.233665160124342
TEAD3	9.35586026113573	8.44870337871103	10.0538504806487	9.16226261426172	8.95155002757578	5.23765109530196	41.3665025644096	3.81176687743642	8.61348798916905	11.2561649378578	21.9855673183669	6.30895932335724
NAA30	22.5641335709744	27.5588657829384	32.3300289965957	23.2408612654444	21.4837200661819	25.0659016703737	27.7458248907625	24.3529550502882	18.6625573098663	28.4218164680909	24.0212679959935	31.0774662965375
PSTPIP2	4.2193095295318	4.22435168935551	0.591402969449921	0.446939639720084	1.79031000551516	8.48000653525079	1.00893908693682	1.48235378566972	3.23005799593839	8.72352782683978	4.88568162630376	1.6356561208704
SLC45A3	11.0068944248656	12.6730550680665	11.6309250658484	16.3132968497831	13.043687183039	12.7200098028762	7.56704315202614	9.3176523670668	7.89569732340496	12.66318555509	6.51424216840501	7.71095028410329
TNNC2	1083.81220436843	1175.97904647487	374.3580796618	829.296501500615	1101.55217053625	410.532081088906	4303.629675329	382.659041529311	542.290847984768	1076.6521763061	3479.41959819932	414.755659220707
SLC16A10	2.75172360621639	1.40811722978517	2.16847755464971	3.35204729790063	4.60365429989612	2.49411956919141	5.5491649781525	2.11764826524245	3.58895332882044	2.25123298757156	12.2142040657594	2.10298644111908
RBM34	9.53930850155016	5.23014971063064	12.4194623584483	7.59797387524142	9.20730859979223	9.10353642754864	4.03575634774727	9.74118202011529	9.33127865493313	2.532637111018	7.73566257498095	11.2159276859684
HEY2	46.9627495460931	39.6284420382398	36.2727154595951	52.2919378472498	50.6401972988573	63.4753430359213	39.8530939340043	36.211785335646	31.9416846265019	48.4015092327885	35.0140516551769	47.9013578254901
OR1F2P	0	0	0	0.223469819860042	0	0	1.51340863040523	0	1.79447666441022	0	0	0
PPP1R15B	34.4882691979121	38.2203248084547	60.3231028838919	46.9286621706088	46.2923015711776	64.8471087989766	44.39331982522	31.3411943255883	20.0981386413944	66.1299690099145	61.0710203287969	49.3033487862362
HPDL	2.38482712538754	2.61507485531532	5.32262672504929	1.78775855888034	3.83637858324676	2.74353152611055	2.01787817387364	1.90588343871821	3.23005799593839	1.96982886412511	2.03570067762656	2.80398192149211
LOC112530097	3.30206832745967	4.42551129361054	1.97134323149974	5.36327567664101	2.04606857773161	1.12235380613613	6.55810406508932	1.27058895914547	6.46011599187678	1.12561649378578	1.62856054210125	5.14063352273553
LOC107053905	5.87034369326163	1.6092768340402	3.35128349354955	4.69286621706088	2.81334429438096	3.11764946148926	2.01787817387364	5.50588548963038	5.02453466034861	3.65825360480378	6.10710203287969	5.84162900310855
TBC1D23	40.7255093720026	47.6748262084408	50.6635210495432	39.3306882953674	46.2923015711776	53.997688672994	37.8352157601307	38.1176687743642	29.0705219634455	41.3664061466273	42.7497142301579	50.2380094267336
LOC112533487	0.183448240414426	0	0	0	0	0.12470597845957	0	0	2.87116266305635	0	0	0
ZNF740	72.2786067232839	95.9531312296467	94.2302064656874	121.120642364143	86.9579145535933	56.4918082421854	60.0318756727407	112.870652537423	148.941563146048	79.6373669353438	53.7424978893413	70.5668783575513
HSPBAP1	4.76965425077508	5.83362852339571	4.33695510929942	6.48062477594121	3.32486143881386	3.61647337532754	5.5491649781525	4.23529653048491	5.02453466034861	4.50246597514311	5.29282176182907	5.60796384298421
RFTN2	16.5103416372983	24.541471719113	11.2366564195485	6.48062477594121	12.7879286108225	12.0964799105783	8.07151269549455	19.9058936932791	5.02453466034861	7.597911333054	5.69996189735438	12.1505883264658
PCP4	777.453642876338	637.474785884173	896.96117033238	1137.46138308761	1021.4997374325	513.663925274971	262.828632147041	1317.81251546038	875.704612232186	606.988694273981	493.453844256679	834.184621643902
WWC2	1.65103416372983	0.804638417020098	0.591402969449921	0.893879279440168	1.27879286108225	0.997647827676563	2.52234771734205	2.3294130917667	3.23005799593839	1.68842474067867	1.62856054210125	0.700995480373027
LOC112530139	0.733792961657704	1.20695762553015	1.57707458519979	1.11734909930021	1.53455143329871	1.12235380613613	0.504469543468409	2.3294130917667	0.717790665764087	2.25123298757156	1.62856054210125	3.03764708161645
PRPF19	46.9627495460931	26.7542273659183	34.6956408743954	41.7888563138278	42.4559229879308	40.65414897782	65.5810406508932	23.7176605707155	33.018370625148	51.2155504672529	46.0068353143604	36.4517649793974
TNFSF10	49.3475766714806	62.5606369233126	41.7924765077944	44.0235545124283	62.6608501930305	90.1624224262694	70.1212665421089	39.1764929069854	46.6563932746657	108.903395773774	91.1993903576701	51.1726700672309
LOC416695	1.65103416372983	2.81623445957034	0.394268646299947	0.893879279440168	1.27879286108225	1.74588369843399	4.03575634774727	0.847059306096981	2.5122673301743	0.281404123446444	2.84998094867719	0.233665160124342
KCNJ16	1.83448240414426	4.62667089786556	1.97134323149974	2.90510765818054	9.20730859979223	3.3670614184084	5.5491649781525	2.96470757133943	3.94784866170248	7.87931545650045	30.5355101643985	3.73864256198947
TADA2A	6.42068841450491	10.6614590255163	8.08250724914892	7.82144369510147	11.2533771775238	10.2258902336848	10.0893908693682	11.6470654588335	12.2024413179895	12.1003773081971	7.73566257498095	13.5525792872118
EDNRA	73.195847925356	71.0093403020237	61.5059088227918	82.0134238886354	58.5687130375672	70.4588778296573	88.78663965044	70.0941575795252	76.4447059038753	75.1349009602007	87.5351291379423	91.1294124484934
NEFL	2196.97612720317	1073.99112711758	958.072810508872	1167.40633894886	1060.11928183719	1618.68360040522	489.839926707825	725.082766019016	534.395150661363	1880.62375699259	792.701843867784	1476.76381198584
IFFO1	0.733792961657704	0.201159604255025	0.985671615749868	0.893879279440168	1.0230342888658	0.498823913838282	0	0.423529653048491	0.717790665764087	0.562808246892889	0.814280271050626	0.700995480373027
DYNLL1	97.2275674196458	90.9241411232711	198.317129088873	103.913466234919	127.623527536009	107.745965389069	67.0944492812984	89.1529919667073	123.459994511423	81.6071957994689	83.0565876471638	212.635295713151
CMTM6	24.7655124559475	27.9611849914484	12.0251937121484	18.1010554086634	21.2279614939654	34.7929679902201	13.6206776736471	13.7647137240759	17.2269759783381	31.7986659494482	14.249904743386	10.9822625258441
MARK3	35.7724068808131	32.587855889314	89.696117033238	104.36040587464	44.5019915656625	41.2776788701178	46.9156675425621	51.8823824984401	37.6840099526146	43.054830887306	64.3281414129994	38.7884165806408
WASHC5	18.528272281857	20.5182796340125	14.3908055899481	16.3132968497831	17.1358243385022	19.0800147043143	16.6474949344575	22.8706012646185	19.7392433085124	24.4821587398407	19.1355863696897	21.4971947314395
ELP4	15.4096521948118	21.5240776552876	16.5592831445978	11.1734909930021	14.5782386163377	19.7035445966121	11.098329956305	19.2705992137063	10.7668599864613	10.4119525675184	9.3642231170822	13.5525792872118
C1orf112	6.42068841450491	6.23594773190576	5.12549240189931	3.12857747804059	6.13820573319482	5.11294511684239	3.02681726081046	7.41176892834859	3.58895332882044	3.65825360480378	4.07140135525313	5.14063352273553
BSPRY	0.733792961657704	1.6092768340402	1.37994026204982	0.893879279440168	1.0230342888658	0.498823913838282	0	1.05882413262123	1.79447666441022	0.281404123446444	0	0.700995480373027
USP24	5.68689545284721	5.83362852339571	4.33695510929942	5.58674549650105	6.13820573319482	6.60941685835723	6.05363452162091	5.92941514267887	1.79447666441022	9.84914432062556	10.9927836591835	3.03764708161645
SOX21	18.7117205222715	10.6614590255163	16.3621488214478	17.6541157689433	22.5067543550477	17.4588369843399	7.06257360855773	27.1058977951034	11.1257553193433	17.728459777126	10.1785033881328	16.5902263688283
LOC428667	0.733792961657704	0	0	0.223469819860042	0	0.12470597845957	0.504469543468409	0	1.07668599864613	0.281404123446444	0	0
LOC112532063	0.183448240414426	0	0	0	0	0	0	0.211764826524245	0	0	0	0
LOC421419	0.91724120207213	1.20695762553015	0.788537292599894	1.56428873902029	0.511517144432902	0.997647827676563	1.00893908693682	1.27058895914547	0.717790665764087	1.40702061723222	1.22142040657594	1.6356561208704
LOC124417478	0.366896480828852	0.201159604255025	0	0.223469819860042	0.511517144432902	0.498823913838282	0	0	0.358895332882044	0.562808246892889	0	0
KLB	0.183448240414426	0	0	0.223469819860042	0	0.498823913838282	1.51340863040523	0	0.358895332882044	0.562808246892889	1.62856054210125	0
NENF	44.0275776994623	36.2087287659044	50.2692524032433	55.6439851451504	45.2692672823118	44.5200343100666	51.4558934337778	47.0117914883825	48.4508699390759	40.2407896528416	40.7140135525313	40.6577378616355
COPG2	23.664823013461	25.3461101361331	51.4520583421431	33.5204729790063	40.9213715546321	40.7788549562795	33.294989868915	33.8823722438793	35.1717426224403	29.5474329618767	37.8640326038541	44.6300455837494
SUZ12	11.19034266528	7.64406496169093	13.0108653278983	14.7490081107628	16.8800657662858	14.9647174151484	11.098329956305	11.0117709792608	7.89569732340496	10.130548444072	15.0641850144366	10.5149322055954
PTPRN2	385.424753110709	489.823636360985	1101.19232911575	890.080292502547	848.606942614184	493.46155676452	320.33816010244	908.894635442061	711.689445105092	347.534092456359	428.718562708155	613.838375646647
PSMG4	95.2096367750871	103.396036587083	106.058265854686	119.332883805262	106.395566042044	91.6588941677843	83.741944215756	119.647126986199	141.763656488407	82.1700040463618	88.3494094089929	113.56126782043
AvBD8	1.10068944248656	0.804638417020098	1.37994026204982	1.34081891916025	1.79031000551516	1.37176576305527	1.51340863040523	0.635294479572736	2.15337199729226	4.78387009858956	10.9927836591835	1.86932128099474
CKAP5	49.8979213927239	31.5820578680388	28.1902082104462	24.3582103647446	29.9237529493248	36.289439731735	16.6474949344575	28.8000164072974	26.5582546332712	32.3614741963411	20.764146911791	27.1051585744237
CMTM8	11.9241356269377	10.4602994212613	7.491104279699	10.503081533422	11.5091357497403	8.23059457833165	5.04469543468409	11.0117709792608	10.7668599864613	9.28633607373267	17.0998856920631	10.5149322055954
ZSWIM3	3.85241304870295	5.43130931488566	2.16847755464971	3.12857747804059	3.32486143881386	2.61882554765098	1.51340863040523	5.08235583658189	3.58895332882044	2.81404123446444	3.2571210842025	3.97230772211382
PPP2R5D	145.107558167811	120.293443344505	162.635816598728	175.423808590133	128.902320397091	135.305986628634	116.027994997734	93.6000533237164	100.13179787409	139.013636982544	101.377893745803	128.04850774814
RRP8	2.56827536580197	1.00579802127512	2.56274620094966	2.90510765818054	1.79031000551516	1.99529565535313	2.52234771734205	2.54117791829094	2.5122673301743	1.40702061723222	2.84998094867719	1.16832580062171
MAP6	75.0303303295003	68.7965846552184	67.419938517291	46.2582527110287	52.174748732156	56.3671022637258	32.7905203254466	82.8000471709799	65.3189505845319	37.98955666527	35.4211917907022	68.2302267563079
MGST2	5.13655073160393	5.23014971063064	5.91402969449921	5.58674549650105	3.06910286659741	4.98823913838282	2.52234771734205	3.38823722438793	4.66563932746657	3.65825360480378	4.88568162630376	5.84162900310855
ZBTB8A	13.2082733098387	10.4602994212613	14.785074236248	13.1847193717425	12.7879286108225	13.4682456736336	11.098329956305	10.1647116731638	12.5613366508715	10.9747608144113	8.14280271050626	16.1228960485796
LOC101750994	9.1724120207213	11.0637782340263	9.26531318804876	21.6765725264241	14.3224800441212	12.470597845957	9.08045178243137	9.74118202011529	11.1257553193433	18.5726721474653	5.69996189735438	14.4872399277092
ENOX1	28.9848219854793	24.1391525106029	35.0899095206953	19.6653441476837	31.9698215270564	37.5364995163307	25.7279467168889	30.4941350194913	44.5030212773734	24.7635628632871	35.4211917907022	51.6400003874796
CGA	1.46758592331541	338.752773565461	5.71689537134923	1.34081891916025	3.58062001103031	116.22597192432	224.993416386911	0.423529653048491	213.183827731934	207.39483898003	10.1785033881328	1.16832580062171
MSH6	44.76137066112	35.6052499531393	60.9145058533418	57.6552135238908	53.4535415932382	46.7647419223389	48.4290761729673	55.270619722828	54.1931952651886	38.5523649121629	50.4853768051388	67.0619009556862
EXOC3L4	0	1.40811722978517	0.985671615749868	1.78775855888034	3.83637858324676	1.2470597845957	2.01787817387364	0.847059306096981	1.07668599864613	1.40702061723222	11.8070639302341	0.467330320248684
TDG	3.85241304870295	3.62087287659044	1.77420890834976	1.11734909930021	1.27879286108225	3.61647337532754	2.01787817387364	1.90588343871821	2.5122673301743	3.09544535791089	2.03570067762656	1.40199096074605
LOC101749271	0.733792961657704	0.603478812765074	0.197134323149974	0.446939639720084	0	0.374117935378711	1.51340863040523	0	0.717790665764087	0	0.407140135525313	0.233665160124342
LEMD2	25.6827536580197	67.5896270296882	37.258387075345	56.3143946047306	53.4535415932382	32.1741424425692	33.7994594123834	30.2823701929671	27.2760452990353	28.7032205915373	50.8925169406641	40.8914030217599
EIF4G3	15.2262039543974	11.4660974425364	21.6847755464971	18.3245252285234	20.972202921749	27.6847272180246	33.294989868915	14.1882433771244	9.33127865493313	15.4772267895544	27.278389080196	17.057556689077
PPM1G	38.1572340062006	55.7212103786418	23.0647158085469	26.592908563345	21.4837200661819	25.5647255842119	13.6206776736471	56.5412086819735	23.3281966373328	27.5776040977516	23.6141278604682	28.7408146952941
SLC7A6OS	11.3737909056944	9.25334179573113	9.46244751119873	18.1010554086634	17.6473414829351	11.8470679536592	11.6027994997734	11.8588302853577	15.7913946468099	7.03510308616111	20.764146911791	13.7862444473362
LOC101749475	0	0	0	0.223469819860042	0	0	1.51340863040523	0	0	0	0	0
HTR2C	1.10068944248656	0	0	0.223469819860042	0	0	3.02681726081046	0.211764826524245	0.717790665764087	0	0	0
ALDOC	3971.47095673191	2817.64257680013	3911.14497129548	4473.86579359804	4088.8122940244	3639.66868732102	2253.46545067338	3765.60214525413	2893.41417369504	4009.16454674149	3676.06828365805	5364.25108097452
NSUN2	4.58620601036065	5.83362852339571	3.35128349354955	1.78775855888034	3.83637858324676	3.86588533224668	3.02681726081046	5.08235583658189	1.79447666441022	2.25123298757156	5.69996189735438	1.86932128099474
LOC107057254	1.10068944248656	0	0.197134323149974	0.446939639720084	0	0.374117935378711	0	0	0.717790665764087	0.281404123446444	0	0
TMEM108	4.76965425077508	7.44290535743591	10.8423877732485	9.6092022539818	8.69579145535933	6.60941685835723	3.02681726081046	11.4353006323092	5.38342999323065	6.19089071582178	8.54994284603157	8.41194576447632
MFSD9	14.3089627523252	10.6614590255163	10.8423877732485	14.5255382909027	8.18427431092643	7.73177066449337	8.07151269549455	12.4941247649305	9.33127865493313	8.44212370339334	9.3642231170822	10.0476018853467
CENPT	8.98896378030688	12.2707358595565	8.08250724914892	8.04491351496151	15.6012729052035	20.9506043812078	19.1698426517996	11.4353006323092	8.61348798916905	22.5123298757156	13.4356244723353	10.5149322055954
IRAK1BP1	13.9420662714964	22.9321948850728	14.587939913098	15.6428873902029	17.6473414829351	12.5953038244166	7.56704315202614	15.8823619893184	16.150289979692	16.3214391598938	18.3213060986391	14.9545702479579
GFRA3	8.4386190590636	9.8568206084962	6.50543266394913	8.49185315468159	13.043687183039	6.98353479373594	15.1340863040523	4.23529653048491	6.81901132475883	16.3214391598938	45.1925550433097	5.84162900310855
MIR6620	0.550344721243278	0	0	0	0	0.997647827676563	0	0	0	0	0	0.700995480373027
ERBB3	0.91724120207213	3.41971327233542	0.394268646299947	0.223469819860042	2.04606857773161	0.748235870757422	6.05363452162091	0.423529653048491	1.07668599864613	3.09544535791089	8.54994284603157	0.467330320248684
RSRC2	170.056518864173	251.449505318781	270.271157038614	221.011651841581	245.01671218336	251.157840617575	214.399555974074	221.082478891312	189.496735761719	166.309836956849	223.519934403397	330.40253641582
LIN52	28.2510290238216	27.1565465744283	21.2905069001971	24.1347405448845	22.2509957828312	22.3223701442631	20.1787817387364	28.3764867542489	19.7392433085124	24.2007546163942	20.764146911791	14.4872399277092
CACNG5	17.6110310797849	13.8800126935967	21.6847755464971	22.5704518058642	13.8109628996883	18.0823668766377	4.54022589121568	32.823548111258	30.5061032949737	7.597911333054	8.54994284603157	16.8238915289526
DPYSL2	161.984796285938	93.9415351870964	93.2445348499375	124.919629301763	94.1191545756539	105.501257776797	70.1212665421089	99.7412332929196	144.634819151464	156.179288512777	55.7781985669679	74.0718557594165
LOC121108501	0.733792961657704	0	0	0	0	0	0	0	0	0.562808246892889	0.407140135525313	0
PARPBP	0	0	0	0	0	0	0	0	0	0	0	0
LOC121106694	0	0	0.591402969449921	0	0	0.12470597845957	0	0	0	0	0	0
DNAH5	0.366896480828852	0	0	0	0	0	0.504469543468409	0	0	0	0	0
RBM41	10.0896532227934	18.1043643829522	16.3621488214478	17.2071761292232	20.2049272050996	13.7176576305527	17.6564340213943	18.8470695606578	13.9969179823997	10.130548444072	8.54994284603157	15.8892308884553
SLC7A1	44.0275776994623	21.3229180510326	18.7277606992475	30.8388351406858	22.7625129272641	30.6776707010543	12.1072690432418	23.9294253972397	30.5061032949737	30.6730494556625	10.1785033881328	17.5248870093257
PEX11A	9.1724120207213	9.8568206084962	10.2509848037986	9.83267207384184	12.7879286108225	7.35765272911465	2.01787817387364	13.1294192445032	8.61348798916905	7.03510308616111	10.1785033881328	8.64561092460066
HEATR5B	29.718614947137	19.3113220084824	12.2223280352984	22.1235121661441	12.0206528941732	25.5647255842119	14.6296167605839	13.9764785506002	20.4570339742765	22.793733999162	10.9927836591835	11.2159276859684
GPC5	143.82342048491	85.8951510168955	181.166442974826	154.641115343149	123.787148952762	136.802458370149	113.001177736924	116.258889761811	108.386390530377	108.340587526881	91.6065304931954	154.219005682066
GLB1	51.1820590756249	37.0133671829245	32.7242976428956	46.0347828911686	36.8292343991689	47.6376837715559	36.8262766731939	36.6353149886944	36.9662192868505	50.3713380969136	33.3854911130757	42.0597288223816
LOC121108381	0.183448240414426	0	0	0	0	0	0.504469543468409	0	0.358895332882044	0	0	0
TIMM17B	173.908931912876	150.668543587013	218.030561403871	168.719713994332	176.217656257135	203.2707448891	125.612916323634	161.576562637999	100.13179787409	168.279665820974	176.291678682461	189.035114540593
LOC107052132	0.366896480828852	0.603478812765074	0.591402969449921	0.893879279440168	1.79031000551516	0.997647827676563	10.5938604128366	0.211764826524245	2.87116266305635	1.68842474067867	6.92138230393032	0.700995480373027
HMP19	558.416443821513	491.835232403535	835.652395832738	518.003042435577	518.934143027179	478.621545327831	222.471068669568	660.706258755645	624.118983881874	412.819849095934	402.661594034535	582.994574510234
CEMIP	9.72275674196458	14.0811722978517	15.3764772056979	10.726551353282	22.7625129272641	21.200016338127	31.7815812385098	22.44707161157	14.7147086481638	13.5073979254293	16.2856054210125	11.9169231663414
CDH10	2.38482712538754	1.6092768340402	11.0395220963985	7.37450405538138	4.34789572767967	3.11764946148926	2.52234771734205	4.44706135700915	8.61348798916905	5.90948659237533	3.66426121972782	8.879276084725
LOC101748017	358.824758250617	286.853595667665	393.480109007347	442.246773503023	379.80147974143	338.826143474653	170.006236148854	403.411994528687	304.343242283973	297.162754359445	325.304968284725	471.068962810674
MEAF6	89.5227413222399	79.6592032849897	122.420414676134	116.204306327222	108.441634619775	89.7883044908907	97.362621889403	104.823589129501	97.2606352110338	90.6121277497551	135.984805265455	118.93556650329
SCNN1D	0	0	0	0.446939639720084	0	0	0	0	0	0	0	0
OSBPL11	0	0	0	0	0	0	0	0	0.358895332882044	0	0	0
DTWD1	10.0896532227934	17.2997259659321	17.7420890834976	15.866357210063	8.69579145535933	10.2258902336848	11.6027994997734	24.141190223764	11.8435459851074	8.44212370339334	13.02848433681	19.8615386105691
KCNIP2	8.62206729947803	6.03478812765074	17.7420890834976	17.4306459490833	13.043687183039	5.98588696605938	4.03575634774727	18.2117750810851	12.2024413179895	8.16071957994689	13.4356244723353	19.3942082903204
PFKFB4	49.1641284310662	48.4794646254609	51.6491926652931	44.2470243322883	54.7323344543205	41.1529728916582	67.0944492812984	59.7176810798372	65.677845917414	34.0498989370198	30.5355101643985	43.9290501033763
CBS	22.38068533056	10.6614590255163	8.27964157229889	8.04491351496151	8.69579145535933	7.85647664295294	7.56704315202614	14.1882433771244	15.4324993139279	10.6933566909649	7.73566257498095	10.2812670454711
GC	22.1972370901456	13.4776934850866	22.670447162247	25.9224991037649	39.8983372657663	16.4611891566633	22.7011294560784	23.9294253972397	30.8649986278557	26.4519876039658	175.884538546935	17.9922173295743
TLCD3B	17.7944793201993	12.2707358595565	14.785074236248	28.3806671222253	17.3915829107187	13.8423636090123	19.674312195268	9.95294684663953	9.33127865493313	13.5073979254293	11.8070639302341	18.459547649823
ATF2	115.572391461088	92.5334179573113	105.663997208386	91.6226261426172	90.5385345646236	92.2824240600821	84.2464137592244	104.823589129501	112.33423919208	100.179867946934	69.6209631748285	99.0740278927211
PRUNE2	28.8013737450649	19.5124816127374	11.4337907426985	13.8551288313226	12.0206528941732	22.1976641658035	8.57598223896296	15.6705971627942	11.4846506522254	19.9796927646976	12.2142040657594	23.1328508523099
VEGFD	0.366896480828852	0.201159604255025	0.197134323149974	0.223469819860042	0.255758572216451	0.374117935378711	1.00893908693682	0.423529653048491	0	0	0	0
FAM163A	4.03586128911737	2.41391525106029	0.394268646299947	0.670409459580126	3.06910286659741	3.86588533224668	4.03575634774727	0.847059306096981	1.79447666441022	3.37684948135733	1.22142040657594	1.86932128099474
FN1	277.557187747027	208.401350008205	286.436171536912	354.199664478166	337.601315325715	355.661450566695	963.536828024662	153.317734403554	208.518188404467	471.914715019687	536.610698622363	195.34407386395
