genes	fast-brain	fast-brain.1	fast-brain.2	fast-brain.3	fast-brain.4	fast-brain.5	fast-brain.6	fast-brain.7	fast-brain.8	fast-brain.9	fast-brain.10	fast-brain.11
LOC107053557	0.896921901221251	0	0.539792962426644	3.30030867459915	0.915078532416656	0.94303120710076	0	1.60116517249013	9.67275491286046	5.27594296148901	1.07236965651943	0.983064607444798
BCOR	15.2476723207613	20.5375989236903	9.98616980489292	9.30086990114306	7.32062825933325	14.6169837100618	13.4579625160755	7.47210413828725	15.0094472785766	9.00013799312831	6.43421793911657	17.6951629340064
LOC107054931	0	0.472128710889432	0	0	0	0	0	0	0	0.620699171939883	0.536184828259714	0
NFE2L2	105.836784344108	71.2914353443042	55.8685716111577	96.9090638086842	81.7470155625546	99.9613079526805	127.043166151753	101.940849315205	81.3845585771708	90.9324286891929	107.236965651943	68.0772240655522
PDCD6IP	65.923759739762	97.2585144432229	89.605631762823	51.9048546096048	50.9393716378605	75.9140121716112	55.4468055662313	44.8326248297235	80.7174720314563	75.1045998047259	87.9343118345932	65.8653286988014
IAH1	51.5730093202219	56.1833165958424	42.6436440317049	46.8043775670425	50.3293192829161	45.7370135443869	50.6019390604441	56.0407810371544	45.6954283814442	44.0696412077317	42.3586014325174	54.8058518650475
RAB14	1520.28262257002	764.140318574545	472.588738604527	880.882388056646	981.269212928128	938.316051065256	1689.78177351845	1394.6148652389	701.441502818812	1027.56747914648	952.264254989253	667.500868455018
USP46	80.274510159302	113.310890613464	81.23884084521	44.1041250150977	123.535601876249	58.4679348402471	76.4412270913091	57.1082244854811	68.0428276628805	52.7594296148901	56.29940696727	80.119765506751
ARHGDIA	166.827473627153	308.063983855354	293.917268041308	207.319390377092	162.578952592693	173.046226502989	186.796519723129	146.773474144928	219.471473540075	175.968215244957	160.855448477914	238.393167305363
ANKRD16	2.69076570366375	4.24915839800489	4.04844721819983	8.70081377848867	1.83015706483331	4.24364043195342	6.99814050835928	0.533721724163375	1.00062981857177	5.58629254745895	2.68092414129857	1.228830759306
VSTM2L	58.2999235793813	60.1964106384025	125.231967282981	32.1030025620099	146.107539009193	51.8667163905418	36.0673395430825	44.2989031055601	58.7036160228773	26.0693652214751	45.5757104020757	73.2383132546374
ARPC5L	7.62383616038063	15.3441831039065	21.0519255346391	4.80044898123513	38.1282721840273	10.3733432781084	9.15141451093137	10.6744344832675	22.3473992814362	8.68978840715837	10.7236965651943	20.8901229082019
LOC121107432	0	0	0	0	0	0	0.538318500643022	0	0	0	0	0
PHOX2B	17.938438024425	15.3441831039065	7.01730851154638	5.70053316521672	7.62565443680547	8.01576526035646	22.6093770270069	4.269773793307	6.00377891143063	11.7932842668578	18.76646898909	28.7546397677603
FUZ	15.6961332713719	9.20650986234392	17.0034783164393	6.00056122654391	10.9809423889999	8.48728086390684	11.3046885135035	13.3430431040844	12.3411010957185	8.68978840715837	5.89803311085686	13.517138352366
CUL4B	35.87687604885	21.4818563454691	47.5017806935447	27.3025535807748	24.0970680203053	18.8606241420152	21.5327400257209	21.348868966535	24.0151156457225	28.2418123232647	47.7204497151146	34.6530274124291
LOC121106600	0	0	0	0	0.305026177472219	0	1.07663700128604	2.1348868966535	0	0.310349585969942	1.07236965651943	0.491532303722399
CTCF	7.17537520977001	0.236064355444716	0	14.7013750050326	1.22010470988888	6.12970284615494	12.3813255147895	11.2081562074309	2.3348029100008	7.4483900632786	8.04277242389572	2.45766151861199
LOC107050437	0	0	1.61937888727993	0.600056122654391	0.305026177472219	0.47151560355038	0	0	1.33417309142903	0.931048757909825	0.536184828259714	0.245766151861199
STK10	52.0214702708326	114.727276746132	86.3668739882631	40.5037882791714	89.3726699993601	31.1200298343251	64.0599015765196	75.2547631070359	49.0308611100168	63.621665123838	41.8224166042577	144.510497294385
DHX35	0.896921901221251	2.59670790989187	2.15917184970658	0	0.915078532416656	0.94303120710076	9.6897330115744	0.533721724163375	2.3348029100008	0.620699171939883	1.07236965651943	0.983064607444798
SSU72	47.9853217153369	75.3045293868644	50.2007455056779	37.8035357272266	64.3605234466382	35.8351858698289	50.6019390604441	45.3663465538869	57.3694429314482	50.5869825131005	41.8224166042577	62.4246025727446
LOC107052523	0.896921901221251	0	0	0.300028061327196	0	1.88606241420152	7.53645900900231	12.809321379921	0	0	0	0
EXPH5	4.03614855549563	0.944257421778863	1.61937888727993	2.70025255194476	0.915078532416656	4.24364043195342	0.538318500643022	0	2.66834618285806	2.17244710178959	1.07236965651943	1.9661292148896
SLC26A8	11.2115237652656	5.9016088861179	5.93772258669309	11.7010943917606	8.84575914669434	15.0884993136122	15.0729180180046	16.5453734490646	6.67086545714515	21.7244710178959	12.8684358782331	4.66955688536279
HDAC1	80.274510159302	41.3112622028253	26.7197516401189	52.8049387935864	35.3830365867774	58.9394504437975	67.8281310810208	64.046606899605	34.0214138314402	63.3113155378681	64.8783642194254	43.0090765757099
BNIP1	9.41767996282314	16.2884405256854	17.0034783164393	12.301150514415	19.521675358222	16.0315305207129	23.686014028293	20.8151472423716	17.0107069157201	18.0002759862566	13.4046207064929	13.2713722005048
LOC100859276	0	0.236064355444716	0	0	0	0	0.538318500643022	3.20233034498025	0.667086545714515	0.620699171939883	1.07236965651943	0
LOC121111646	1.34538285183188	2.83277226533659	0.539792962426644	0.300028061327196	2.13518324230553	1.41454681065114	0.538318500643022	0	2.3348029100008	2.48279668775953	1.07236965651943	1.228830759306
ECH1	74.4445178013638	91.5929699125497	66.9343273409039	81.30760461967	66.1906805114715	126.837697355052	91.5141451093137	120.087387936759	165.4374633372	90.622079103223	78.819169754178	76.6790393806942
LOC121113181	0	0	0.809689443639966	4.20039285858074	0	0	13.4579625160755	0.533721724163375	0.333543272857257	3.10349585969942	0	0.737298455583598
LOC112530192	9.41767996282314	4.01309404256017	2.4290683309199	8.40078571716147	5.79549737197216	4.24364043195342	5.92150350707324	3.73605206914363	4.33606254714434	8.37943882118842	3.753293797818	3.68649227791799
HID1	108.527550047771	121.573143054029	151.681822441887	86.7081097235595	154.953298155887	72.6134029467585	63.5215830758766	63.5128851754416	80.0503854857417	65.7941122256276	113.671183591059	99.5352915037858
THBS2	8.07229711099126	19.121212791022	8.90658388003963	9.00084183981587	6.40554972691659	7.0727340532557	6.99814050835928	3.73605206914363	8.67212509428869	20.4830726740161	4.82566345433743	17.9409290858676
LOC121110285	4.03614855549563	0	0.269896481213322	0.600056122654391	0	0	0	5.87093896579713	0.333543272857257	0	0	0.491532303722399
LOC112532657	0	0.236064355444716	0	4.50042091990793	0.305026177472219	10.3733432781084	1.61495550192907	9.07326931077738	4.00251927428709	1.86209751581965	1.07236965651943	0.491532303722399
APH1AL	20.1807427774782	6.13767324156261	11.6055486921729	18.6017398022861	14.0312041637221	10.8448588816587	19.9177845237918	28.8209731048223	12.3411010957185	20.7934222599861	25.2006869282066	10.8137106818928
NPS	0	0.236064355444716	0.539792962426644	0.900084183981587	0	0.94303120710076	0	0.533721724163375	1.00062981857177	1.24139834387977	1.60855448477914	0.491532303722399
LOC121110134	2.24230475305313	0	0	4.80044898123513	0	0.47151560355038	0	0	0	0	0.536184828259714	0
MYBPHL	7.17537520977001	20.0654702128008	5.66782610547976	12.301150514415	3.66031412966663	16.9745617278137	23.1476955276499	26.6860862081688	28.3511781928669	13.0346826107375	14.4769903630123	4.66955688536279
PIK3R2	75.7899006531957	104.340445106564	59.9170188293575	55.5051913455312	73.2062825933325	89.1164490710218	96.8973301157439	66.7152155204219	70.3776305728813	62.0699171939883	62.7336249063866	58.4923441429655
SFSWAP	10.3146018640444	22.8982424781374	30.7681988583187	18.9017678636133	25.3171727301942	21.2182021597671	19.9177845237918	18.6802603457181	18.6784232800064	26.690064393415	16.0855448477914	25.8054459454259
CP	2.69076570366375	4.72128710889432	2.15917184970658	4.80044898123513	1.22010470988888	10.8448588816587	4.30654800514418	13.3430431040844	19.3455098257209	4.03454461760924	8.57895725215543	0.491532303722399
FOXP2	6.27845330854876	2.12457919900244	3.77855073698651	3.00028061327196	2.74523559724997	4.7151560355038	4.30654800514418	5.33721724163375	6.33732218428789	4.03454461760924	4.28947862607771	3.93225842977919
GOT1	343.521088167739	334.031062954273	409.702858481823	305.728594492412	290.994973308497	346.563968609529	198.101208236632	304.755104497287	347.885633590119	349.143284216184	424.658383981694	217.748810549023
TSC22D4	179.38438024425	202.543216971566	172.1939550141	155.714563828814	135.736648975137	160.78682081068	208.867578249493	185.201438284691	176.777934614346	201.416881294492	175.868623669186	175.968564732619
LASP1	328.721876797589	554.515170939638	337.100705035439	284.726630199509	411.785339587495	311.671813946801	377.361268950758	355.992390016971	396.916494700136	302.590846320693	293.829285886323	476.294802307004
LOC121109184	22.4230475305313	1.88851484355773	2.69896481213322	7.50070153317989	3.05026177472219	29.7054830236739	10.2280515122174	19.7477037940449	16.0100770971484	10.2415363370081	10.1875117369346	3.93225842977919
TMEM167B	210.776646786994	311.604949187025	182.719917781419	109.210214323099	376.70732917819	145.698321497067	225.555451769426	169.723508283953	194.122184802924	138.105565756624	122.786325671475	348.742169491042
IDUA	4.48460950610626	14.163861326683	6.20761906790641	3.90036479725354	4.57539266208328	4.7151560355038	7.53645900900231	4.80349551747038	9.3392116400032	8.06908923521848	9.11514208041515	8.11028301141958
AWAT1	3.587687604885	4.4852227534496	3.50865425577319	8.70081377848867	0.610052354944438	17.4460773313641	4.30654800514418	18.1465386215548	23.6815723728653	5.89664213342889	3.753293797818	0.737298455583598
LOC101749482	1.34538285183188	0	0.269896481213322	0.600056122654391	0	0	0	0.533721724163375	0	0	1.07236965651943	0
PABIR2	5.38153140732751	5.66554453067318	2.69896481213322	1.20011224530878	9.760837679111	2.3575780177519	5.92150350707324	4.269773793307	1.66771636428629	4.03454461760924	2.68092414129857	2.45766151861199
LOC100857975	0	0	0	0	0	0	8.07477750964533	1.06744344832675	0.333543272857257	0	0.536184828259714	0
