ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,ontology
GO:0003015,heart process,22,0.5122262943624328,1.559788361692257,0.02856287823369023,0.17370893293142223,0.14296779008485122,2795,"tags=45%, list=23%, signal=35%",TNNT2/PLN/NKX2-5/ISL1/CACNA1C/CHRM2/TNNI2/MYL2/TGFB2/THRA,BP
GO:0060047,heart contraction,22,0.5122262943624328,1.559788361692257,0.02856287823369023,0.17370893293142223,0.14296779008485122,2795,"tags=45%, list=23%, signal=35%",TNNT2/PLN/NKX2-5/ISL1/CACNA1C/CHRM2/TNNI2/MYL2/TGFB2/THRA,BP
GO:0048545,response to steroid hormone,17,0.5524226911428733,1.5754569278919912,0.029722476986310677,0.17953982720109288,0.14776679525911213,1668,"tags=41%, list=14%, signal=36%",FOSL2/PCK2/TGFB3/SPINK5/HDAC1/PCK1/ESR2,BP
GO:0031331,positive regulation of cellular catabolic process,15,-0.541880783122911,-1.6010629782507813,0.03020142265226451,0.18120853591358704,0.1491401938109,1910,"tags=47%, list=16%, signal=39%",AGO3/UFL1/PUM1/METTL16/WDR24/RBM24/SUPV3L1,BP
GO:0007033,vacuole organization,21,-0.4786705005238884,-1.5590585548261382,0.031786727734355556,0.18944889729675912,0.15592226446536517,1860,"tags=43%, list=15%, signal=36%",FNIP1/TMEM251/TMEM41B/RAB33B/AKTIP/WIPI2/HOOK1/CTSD/NSFL1C,BP
GO:0042110,T cell activation,23,0.500082832566221,1.5403951738104493,0.03210007280428884,0.18964326089687225,0.15608223168128307,2876,"tags=48%, list=23%, signal=37%",FOSL2/LCK/GATA3/PRKAR1A/BCL6/PCK1/TFRC/CHD7/LFNG/IGF2/CD3E,BP
GO:0048871,multicellular organismal-level homeostasis,34,0.44552852568318946,1.5034549416273653,0.032243596931011836,0.18964326089687225,0.15608223168128307,2795,"tags=44%, list=23%, signal=34%",FOSL2/CDH2/GATA3/JAK2/NKIRAS2/BCL6/SPP1/SCNN1A/UBA5/INHBA/PM20D1/CCNB1/WDR48/CDIN1/THRA,BP
GO:0009914,hormone transport,22,0.5064972153200509,1.5423426528095352,0.03316818514331316,0.19380625828837886,0.15950850646835846,2247,"tags=50%, list=18%, signal=41%",FZD4/SELENOT/GATA3/TBX3/PRKAR1A/ISL1/ADCYAP1/MAFA/INHBA/VIP/CHD7,BP
GO:0045596,negative regulation of cell differentiation,41,0.4229458915905785,1.4869064077573797,0.033560211893047455,0.194823567742756,0.16034578341244138,2776,"tags=37%, list=23%, signal=28%",SOX2/DISP3/RBPMS2/GATA3/TBX3/NKX2-5/ISL1/FAM60A/RIOX1/FST/SIX3/WNT9A/FRZB/IGF2/SMAD6,BP
GO:0022613,ribonucleoprotein complex biogenesis,59,-0.3390367648172192,-1.4174310654768871,0.03392530532774795,0.19567240621294624,0.16104440355922459,2650,"tags=36%, list=22%, signal=28%",DENR/DCAF13/RPS17/DKC1/FTSJ3/RPL7A/RAN/NOL11/RPS15/C1D/METTL16/UTP15/PTGES3/ERAL1/KHDC4/RPL35/MTERF3/ZNF622/PNO1/STRAP/LSG1,BP
GO:0014033,neural crest cell differentiation,21,0.5110578264660341,1.536597580595398,0.034849903055425555,0.19971675212532336,0.1643730245326752,3577,"tags=43%, list=29%, signal=30%",NRP1/CDH2/SOX8/ISL1/CTNNA2/FRZB/FAM172A/NELL2/SOX10,BP
GO:0048598,embryonic morphogenesis,54,0.38866178099032356,1.4457792429729348,0.035665190163433634,0.200907189957571,0.16535279145218668,2247,"tags=35%, list=18%, signal=29%",PCK2/CDH2/SUPT20H/RBPMS2/GATA3/TBX3/NKX2-5/PRKAR1A/C2orf49/HDAC1/PCK1/MMP2/UGDH/ALDH1A2/YBX1/FLRT3/PROX1/SIX3/CHD7,BP
GO:0002684,positive regulation of immune system process,51,0.3951724976459037,1.4536532851187234,0.035778588246156685,0.200907189957571,0.16535279145218668,2791,"tags=37%, list=23%, signal=29%",FOSL2/VEGFA/PTPRJ/LCK/TESC/GATA3/NFKBIA/PMS2/BCL6/MYO1G/PCK1/TFRC/FOS/RIF1/CHUK/ADORA2B/IGF2/COLEC11/TGFB2,BP
GO:0048872,homeostasis of number of cells,21,0.5095157525890638,1.5319610270279918,0.035919636290700004,0.200907189957571,0.16535279145218668,2795,"tags=52%, list=23%, signal=41%",FOSL2/CDH2/GATA3/JAK2/BCL6/UBA5/INHBA/CCNB1/WDR48/CDIN1/THRA,BP
GO:0010033,response to organic substance,146,0.30827366065587236,1.3479634284132547,0.03595654406399481,0.200907189957571,0.16535279145218668,2942,"tags=36%, list=24%, signal=27%",FOSL2/FZD4/PCK2/TF/TGFB3/GATA4/IRF8/GLDC/DISP3/ALB/GNAI1/LPL/SELENOT/NFKB1/TESC/GATA3/JAK2/PRKAR1A/NFKBIA/REL/NKIRAS2/LY86/CNOT7/LAMTOR3/HSF2/SPINK5/CHRM2/HSP90B1/CAPN3/HDAC1/PCK1/MAFA/MMP2/ESR2/NFKB2/ALDH1A2/FOS/THRB/DHFR/CHUK/STUB1/MYOD1/PKLR/P2RY6/IGF2/PTPN1/TGFB2/THRA/GHR/AGTR1/MYO5A/IL8L2,BP
GO:0070588,calcium ion transmembrane transport,22,0.5019794356617139,1.528585490771348,0.03626055729201304,0.20131508634192127,0.16568850271164837,2247,"tags=36%, list=18%, signal=30%",PLN/ATP2B1/ATP2A2/CACNA1C/ORAI3/SLC8B1/CAPN3/CHD7,BP
GO:0046879,hormone secretion,21,0.5086244547315292,1.5292811617357447,0.036604934144547706,0.20131508634192127,0.16568850271164837,2247,"tags=52%, list=18%, signal=43%",FZD4/SELENOT/GATA3/TBX3/PRKAR1A/ISL1/ADCYAP1/MAFA/INHBA/VIP/CHD7,BP
GO:0044057,regulation of system process,31,0.4537325382994266,1.4984047048546714,0.03670509963504828,0.20131508634192127,0.16568850271164837,2842,"tags=45%, list=23%, signal=35%",TNNT2/TNNT3/PLN/MYBPC3/NMU/NKX2-5/ISL1/CACNA1C/CHRM2/INHBA/ADORA2B/TGFB2/THRA/AGTR1,BP
GO:1901987,regulation of cell cycle phase transition,29,-0.42102082948100567,-1.492136087121649,0.03744080761825467,0.20306232573215516,0.16712653442455724,2408,"tags=41%, list=20%, signal=33%",CASP2/ANAPC5/NDC80/UFL1/FAM175A/NBN/TRIP13/DNA2/PSME3/MSH6/TIPIN/RB1,BP
GO:0007030,Golgi organization,16,-0.517846720957233,-1.5578905628415687,0.037514824406418665,0.20306232573215516,0.16712653442455724,2875,"tags=69%, list=23%, signal=53%",UBXN2B/YIPF4/YWHAZ/RAB2A/PI4K2B/HACE1/SEC16B/RAB33B/VPS51/LYSMD3/NSFL1C,BP
GO:0009410,response to xenobiotic stimulus,17,0.5407694468446524,1.5422229844707538,0.03770508509120554,0.20306232573215516,0.16712653442455724,2877,"tags=65%, list=23%, signal=50%",FOSL2/TF/LCK/GSTA2/ATP2A2/CYP1A2/STK11/FOS/CYP2C23a/TGFB2/CYP2C23b,BP
GO:0007420,brain development,28,0.46472438213861733,1.4997614375068162,0.038075695394436844,0.20383036935704513,0.16775865793073658,870,"tags=21%, list=7%, signal=20%",FZD4/NRP1/CDH2/FYN/DRAXIN/ISL1,BP
