ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalue,rank,leading_edge,core_enrichment,ontology
GO:0030334,regulation of cell migration,54,0.4379070922659114,1.5488633426463807,0.012568576025948028,0.16834733820077893,0.15233013950812035,2794,"tags=33%, list=17%, signal=28%",FZD4/NRP1/VEGFA/CDH2/TGFB3/ATVR1/SLC8B1/ARF6/PDGFC/NTN1/UBE2I/BCL2/FGF4/WNT11/TGFB2/MPP1/FAM60A/SEMA3A,BP
GO:1903131,mononuclear cell differentiation,27,0.526166661088188,1.6239014167786285,0.012673146517657824,0.16834733820077893,0.15233013950812035,4370,"tags=56%, list=27%, signal=41%",RAG2/MYH9/FOSL2/LFNG/CHD7/LCK/TOP2B/BCL2/BCL6/NFIL3/PCK1/IRF8/CEBPB/SYK/HDAC4,BP
GO:0048285,organelle fission,41,-0.39161260013409666,-1.5806180407918784,0.013228175596728425,0.1733772881544539,0.15688152111207748,2993,"tags=39%, list=19%, signal=32%",NDC80/RAD51/CHMP4B/TRIP13/MIS12/BRIP1/FAM175A/CDC42/RAN/NDEL1/CDCA9/RAD54L/TOP2A/ANAPC5/NSFL1C/CHMP2A,BP
GO:0044344,cellular response to fibroblast growth factor stimulus,15,0.6123196884646807,1.6413632885016096,0.01410984566891671,0.18249971437559376,0.16513600540491163,3251,"tags=60%, list=20%, signal=48%",SPRY2/FGFRL1/WNT3A/FGF4/GPC1/FGFR3/FGFR1/RAB14/FGFR2,BP
GO:0016236,macroautophagy,27,-0.44935385545067275,-1.6338077146012364,0.014812955059000753,0.1891056470519187,0.17111342481005654,2308,"tags=44%, list=14%, signal=38%",WDR24/TOM1/TECPR1/WIPI2/YOD1/TMEM41B/CTSD/RAB33B/PHB2/PEX5/UFL1/NSFL1C,BP
GO:0006364,rRNA processing,16,-0.5478463005080977,-1.7142798024210948,0.015123753920685693,0.1905980782568466,0.17246386049904738,4394,"tags=81%, list=27%, signal=59%",DKC1/FTSJ3/RPL5/RPL7/DIEXF/UTP15/DCAF13/METTL16/SBDS/C1D/RPL7A/NOL11/RPL35,BP
GO:0071774,response to fibroblast growth factor,16,0.5965312474658105,1.625116426873685,0.01603221191427855,0.1992668570948691,0.18030785912637406,3251,"tags=56%, list=20%, signal=45%",SPRY2/FGFRL1/WNT3A/FGF4/GPC1/FGFR3/FGFR1/RAB14/FGFR2,BP
GO:0007411,axon guidance,41,0.46248593389678166,1.555799837953063,0.01645230016570662,0.1992668570948691,0.18030785912637406,4094,"tags=37%, list=25%, signal=27%",EFNB1/NRP1/NEO1/GAP43/NTN1/BSG/EPHA7/TENM2/SEMA3A/EFNA5/PTK7/NELL2/DRAXIN/EN2/EPHA5,BP
GO:0097485,neuron projection guidance,41,0.46248593389678166,1.555799837953063,0.01645230016570662,0.1992668570948691,0.18030785912637406,4094,"tags=37%, list=25%, signal=27%",EFNB1/NRP1/NEO1/GAP43/NTN1/BSG/EPHA7/TENM2/SEMA3A/EFNA5/PTK7/NELL2/DRAXIN/EN2/EPHA5,BP
GO:0008284,positive regulation of cell population proliferation,101,0.37273017785807483,1.4519151009903317,0.01662246417271543,0.1992668570948691,0.18030785912637406,3685,"tags=41%, list=23%, signal=32%",FZD4/NRP1/VEGFA/TGFB3/TSC22D1/FOSL2/NTRK3/WNT3A/PDGFC/NTN1/RBPMS2/PRLR/RELA/CNTF/BCL2/FGF4/P2RY6/PMS2/GPC1/NKX2-5/AGTR1/NTRK2/BCL6/TGFB2/STMN2/JAK2/FGFR3/TENM2/FAM60A/FGFR1/VIP/MAP6/MUSK/TFRC/FGFR2/IGF2/VCAN/HDAC1/RPS6/DISP3/TENM1,BP
