reaction_id,flux_slow,flux_fast,flux_ratio
EX_glu__L_e,-0.05,-0.0499374900972601,0.9987498019452019
EX_gthrd_e,-0.05,-0.0500000000010712,1.000000000021424
EX_h2o2_e,0.0649825632762791,0.0689552041865036,1.0611339520931862
EX_h_e,10.514792441516494,10.353325236322217,0.9846438048023903
EX_hco3_e,2.359429878104623,2.5199967110947137,1.0680532337409736
EX_his__L_e,-0.0128895876851891,-0.0161742768339415,1.2548327556300891
EX_ile__L_e,-0.05,-0.05,1.0
EX_inost_e,-0.0004209431523619,-0.0005737012821042,1.3628949155846304
EX_lac__L_e,8.757505804812215,8.620293456296892,0.984332028824928
EX_leu__L_e,-0.0338455409769997,-0.0461279157127711,1.3628949155848356
EX_lys__L_e,-0.017662219583234,-0.032549777574471,1.842904139034096
EX_met__L_e,-0.0072690868939294,-0.0099070015686808,1.3628949155848433
