reaction_id,flux_slow,flux_fast,flux_ratio,DRF_category,Formula,Pathways_list,Pathways,Pathway_Groups_list,Pathway Groups
SERt4,0.0302539194729555,0.0450050363754154,1.4875770531367407,Increased,Sodium + L-Serine --> Sodium + L-serine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
SMS,0.0004915355215051,0.0007311969625953,1.4875770531422585,Increased,N-acylsphingosine + Phosphatidylcholine --> diglyceride + sphingomyelin betaine,['Sphingolipid Metabolism'],Sphingolipid Metabolism,['Lipid metabolism'],Lipid metabolism
SUCOASm,-1.1870016049368384,-1.0997084868060778,0.9264591406046114,Unchanged,ATP + Coenzyme A + Succinate <==> ADP + hydrogenphosphate + Succinyl-CoA,"['Citric Acid Cycle', 'Propanoate Metabolism']",Citric Acid Cycle; Propanoate Metabolism,"['Central Energy Metabolism', 'Propanoate Metabolism']",Central Energy Metabolism; Propanoate Metabolism
THRt4,0.0208914081114478,0.0310775793144213,1.4875770531423307,Increased,Sodium + L-Threonine --> Sodium + L-Threonine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
TMDSm,0.0008039132361065,0.0011958828827494,1.4875770531423034,Increased,"dUMP + 5,10-Methylenetetrahydrofolate --> 7,8-Dihydrofolate + dTMP",['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
TPI,4.97814403381779,4.967487566234885,0.9978593492854942,Unchanged,Dihydroxyacetone phosphate <==> Glyceraldehyde 3-phosphate,['Glycolysis/Gluconeogenesis'],Glycolysis/Gluconeogenesis,['Central Energy Metabolism'],Central Energy Metabolism
TRDR,0.0027668396691825,0.0041158872015999,1.4875770531423653,Increased,proton + Nicotinamide adenine dinucleotide phosphate - reduced + Oxidized thioredoxin --> Nicotinamide adenine dinucleotide phosphate + Reduced thioredoxin,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
TRPO2,0.0090197686951769,0.0134176009361849,1.4875770532075434,Increased,O2 + L-tryptophan --> N-formyl-L-kynurenine,['Tryptophan Metabolism'],Tryptophan Metabolism,['AAA metabolism (Trp/Phe/Tyr)'],AAA metabolism (Trp/Phe/Tyr)
TRPt,0.0144175177897912,0.021447168627953,1.4875770531831336,Increased,L-Tryptophan <==> L-tryptophan,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
TYRPHELAT2tc,0.0106786781115476,0.0158853565166314,1.4875770531423225,Increased,L-phenylalanine + L-Tyrosine <==> L-phenylalanine + L-tyrosine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
UMPK2m,-0.0017699413185112,-0.0026329240908258,1.4875770531423633,Increased,CTP + UMP <==> CDP + UDP,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
URIDK2,0.0161787998146563,0.024067211351497,1.4875770531318784,Increased,ATP + dUMP <==> ADP + dUDP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
URIt,0.0103217176658803,0.0153543503486083,1.4875770531259522,Increased,Uridine <==> Uridine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
VALTA,0.0266656603466716,0.0152883717814796,0.5733355777700773,Decreased,2-Oxoglutarate + L-valine <==> 3-methyl-2-oxobutanoate + L-glutamate(1-),"['2-oxocarboxylic Acid Metabolism', 'Biosynthesis Of Amino Acids', 'Pantothenate And Coa Biosynthesis', 'Valine, Leucine And Isoleucine Biosynthesis', 'Valine, Leucine And Isoleucine Degradation']","2-oxocarboxylic Acid Metabolism; Biosynthesis Of Amino Acids; Pantothenate And Coa Biosynthesis; Valine, Leucine And Isoleucine Biosynthesis; Valine, Leucine And Isoleucine Degradation","['2-oxocarboxylic Acid Metabolism', 'AA other', 'Pantothenate And Coa Biosynthesis', 'BCAA metabolism (Val/Leu/Iso)']",2-oxocarboxylic Acid Metabolism; AA other; Pantothenate And Coa Biosynthesis; BCAA metabolism (Val/Leu/Iso)
VALtec,0.05,0.05,1.0,Unchanged,L-Valine <==> L-valine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_DADNK,0.0008039132361065,0.0011958828827494,1.4875770531423034,Increased,ATP + Deoxyadenosine --> ADP + dAMP(2-) + proton,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DAGK_hs,-0.0108200749654176,-0.0160956952316659,1.4875770531267003,Increased,ATP + diglyceride <==> ADP + proton + phosphatidate(2-),['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
_DASCBR,0.0324475628314232,0.0354143969521557,1.091434729201274,Unchanged,dehydroascorbide(1-) + Nicotinamide adenine dinucleotide phosphate - reduced --> L-ascorbate + Nicotinamide adenine dinucleotide phosphate,['Vitamin C Metabolism'],Vitamin C Metabolism,['Vitamin C Metabolism'],Vitamin C Metabolism
_DCMPDA,0.0005795065984847,0.0008620607180505,1.4875770531424932,Increased,dCMP + Water + proton <==> dUMP + Ammonium,['Pyrimidine Catabolism'],Pyrimidine Catabolism,['Nucleotide metabolism'],Nucleotide metabolism
_DGAT,0.0002489145068481,0.0003702795085815,1.4875770531424388,Increased,R total 3 Coenzyme A + diglyceride --> Coenzyme A + triglyceride,['Triacylglycerol Synthesis'],Triacylglycerol Synthesis,['Lipid metabolism'],Lipid metabolism
_DGK1,-0.016403206452278,-0.0244010335161959,1.4875770531320236,Increased,ATP + dGMP <==> ADP + dGDP,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DHORD9,0.0035076342317799,0.0052178761940122,1.4875770531423005,Increased,(S)-dihydroorotate + ubiquinone-10 --> Orotate + Ubiquinol-10,['Pyrimidine Synthesis'],Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
_DHORTS,-0.0035076342317799,-0.0052178761940122,1.4875770531423005,Increased,(S)-dihydroorotate + Water <==> N-Carbamoyl-L-aspartate + proton,['Pyrimidine Synthesis'],Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
_DIDPtn,-0.0008039132361065,-0.0011958828829768,1.4875770534251698,Increased,dIDP <==> dIDP,"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DITPtn,0.0008039132361065,0.0011958828829768,1.4875770534251698,Increased,dITP(4-) <==> dITP(4-),"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DNDPt14m,0.0008039132361065,0.0011958828827494,1.4875770531423034,Increased,dTDP + dUDP --> dTDP + dUDP,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
_DSAT,0.0004915355216188,0.0007311969625953,1.4875770527981584,Increased,R total Coenzyme A + sphinganine(1+) --> Coenzyme A + dihydroceramide + proton,['Sphingolipid Metabolism'],Sphingolipid Metabolism,['Lipid metabolism'],Lipid metabolism
_DTDPtn,0.0008039132361065,0.0011958828827494,1.4875770531423034,Increased,dTDP <==> dTDP,"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DTTPtn,-0.0008039132361065,-0.0011958828827494,1.4875770531423034,Increased,dTTP <==> dTTP,"['Transport, Nuclear']","Transport, Nuclear","['Transport, Nuclear']","Transport, Nuclear"
_DURIK1,0.0155992932161715,0.0232051506334465,1.4875770531314938,Increased,ATP + Deoxyuridine --> ADP + dUMP + proton,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DURIPP,-0.0155992932161715,-0.0232051506334465,1.4875770531314938,Increased,Deoxyuridine + hydrogenphosphate <==> 2-Deoxy-D-ribose 1-phosphate + uracil,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_DUTPDPm,0.0008039132361065,0.0011958828827494,1.4875770531423034,Increased,dUTP + Water --> dUMP + proton + Diphosphate,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
_LCAT1e,0.0060531680716508,0.0090045539220324,1.4875770531143881,Increased,Chsterol c + Phosphatidylcholine --> lysophosphatidylcholine + cholesterol ester,['Fatty Acid Degradation'],Fatty Acid Degradation,['Lipid metabolism'],Lipid metabolism
_LDH__L,-8.744725912123151,-8.919703601920823,1.0200095110534102,Unchanged,(S)-lactate + Nicotinamide adenine dinucleotide <==> proton + Nicotinamide adenine dinucleotide - reduced + pyruvate,['Glycolysis/Gluconeogenesis'],Glycolysis/Gluconeogenesis,['Central Energy Metabolism'],Central Energy Metabolism
_LEUt4,0.0,0.0500000000000832,1000.0,On,L-Leucine + Sodium --> L-leucine + Sodium,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_LEUtec,0.0336117042774115,0.0,2000.0,Off,L-Leucine <==> L-leucine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_LPASE,0.0060531680716508,0.0090045539220324,1.4875770531143881,Increased,Water + lysophosphatidylcholine --> R total + sn-Glycero-3-phosphocholine + proton,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
_LPCHOLt,0.0060531680716508,0.0090045539220324,1.4875770531143881,Increased,lysophosphatidylcholine <==> lysophosphatidylcholine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_LYSt5r,0.0175401924264646,0.0395969176384222,2.2574961936380165,Increased,L-lysinium(1+) --> L-lysinium(1+),['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
_LYStm,0.0,0.0091896936763232,1000.0,On,proton + L-lysinium(1+) <==> proton + L-lysinium(1+),"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
_L__LACt2r,-8.744725912123148,-8.919703601920823,1.0200095110534106,Unchanged,proton + L-Lactate <==> proton + (S)-lactate,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
r0034,0.0035076342317799,0.0052178761940122,1.4875770531423005,Increased,2.0 ATP + carbon dioxide + Water + Ammonium --> 2.0 ADP + Carbamoyl phosphate + 3.0 proton + hydrogenphosphate,"['Alanine, Aspartate And Glutamate Metabolism', 'Arginine Biosynthesis', 'Biosynthesis Of Amino Acids', 'Nitrogen Metabolism', 'Urea Cycle']","Alanine, Aspartate And Glutamate Metabolism; Arginine Biosynthesis; Biosynthesis Of Amino Acids; Nitrogen Metabolism; Urea Cycle","['AA other', 'Nitrogen disposal']",AA other; Nitrogen disposal
r0129,0.0222636880053614,0.0500000000001484,2.2458094089401412,Increased,Reduced glutathione + Water <==> L-cysteinylglycine + L-glutamate(1-),['Glutathione Metabolism'],Glutathione Metabolism,['Redox & Pentose Metabolism'],Redox & Pentose Metabolism
r0130,0.0277363119946385,0.0,2000.0,Off,Reduced glutathione + Water <==> L-cysteinylglycine + L-glutamate(1-),['Glutathione Metabolism'],Glutathione Metabolism,['Redox & Pentose Metabolism'],Redox & Pentose Metabolism
r0202c,-0.0057476810418166,-0.0085501184265877,1.4875770531423518,Increased,Glycerol 3-phosphate + Nicotinamide adenine dinucleotide <==> Dihydroxyacetone phosphate + proton + Nicotinamide adenine dinucleotide - reduced,['Glycerophospholipid Metabolism'],Glycerophospholipid Metabolism,['Lipid metabolism'],Lipid metabolism
r0226,0.0008039132359928,0.0011958828827494,1.487577053352696,Increased,"7,8-Dihydrofolate + proton + Nicotinamide adenine dinucleotide phosphate - reduced --> Nicotinamide adenine dinucleotide phosphate + 5,6,7,8-Tetrahydrofolate",['Folate Metabolism'],Folate Metabolism,['Folate Metabolism'],Folate Metabolism
r0276,1.0432980911652094,1.0078542772298005,0.9660271458027653,Unchanged,IMP + Nicotinamide adenine dinucleotide phosphate + Ammonium <==> GMP + 2.0 proton + Nicotinamide adenine dinucleotide phosphate - reduced,"['Nucleotide Metabolism', 'Purine Catabolism', 'Purine Metabolism']",Nucleotide Metabolism; Purine Catabolism; Purine Metabolism,"['Nucleotide metabolism', 'Purine Catabolism', 'Nitrogen disposal']",Nucleotide metabolism; Purine Catabolism; Nitrogen disposal
r0385,0.0266656603466716,0.0152883717815933,0.5733355777743412,Decreased,3-methyl-2-oxobutanoate + proton + lipoamide --> S-(2-Methylpropanoyl)-dihydrolipoamide + carbon dioxide,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0450,0.0,0.0091896936763232,1000.0,On,L-2-aminoadipate(1-) + 2-Oxoglutarate <==> 2-oxoadipate(2-) + L-glutamate(1-),"['2-oxocarboxylic Acid Metabolism', 'Biosynthesis Of Amino Acids', 'Lysine Biosynthesis', 'Lysine Degradation', 'Lysine Metabolism']",2-oxocarboxylic Acid Metabolism; Biosynthesis Of Amino Acids; Lysine Biosynthesis; Lysine Degradation; Lysine Metabolism,"['2-oxocarboxylic Acid Metabolism', 'AA other', 'Lysine Biosynthesis', 'Lysine Metabolism']",2-oxocarboxylic Acid Metabolism; AA other; Lysine Biosynthesis; Lysine Metabolism
r0475,0.0153748865785498,0.0228713284687476,1.4875770531313335,Increased,dUTP + Water + Oxidized thioredoxin <==> Reduced thioredoxin + UTP,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
r0509,1.1870016049368384,1.0997084868060778,0.9264591406046114,Unchanged,ubiquinone-10 + Succinate --> Fumarate + Ubiquinol-10,['Citric Acid Cycle'],Citric Acid Cycle,['Central Energy Metabolism'],Central Energy Metabolism
r0525,0.0,0.0091896936763232,1000.0,On,Water + Nicotinamide adenine dinucleotide + L-saccharopinate(1-) <==> L-allysine + L-glutamate(1-) + proton + Nicotinamide adenine dinucleotide - reduced,"['Lysine Degradation', 'Lysine Metabolism']",Lysine Degradation; Lysine Metabolism,"['AA other', 'Lysine Metabolism']",AA other; Lysine Metabolism
r0531,-0.0153748865785498,-0.0228713284687476,1.4875770531313335,Increased,Cytidine + dUTP <==> CMP + dUDP + proton,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
r0541,0.0,0.0091896936763232,1000.0,On,glutaryl-CoA(5-) + proton + ubiquinone-10 <==> crotonoyl-CoA(4-) + carbon dioxide + Ubiquinol-10,['Tryptophan Metabolism'],Tryptophan Metabolism,['AAA metabolism (Trp/Phe/Tyr)'],AAA metabolism (Trp/Phe/Tyr)
r0552,-1.2435531936746749,-1.2928953195464916,1.0396783395537843,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Folate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Folate Metabolism; Glycine, Serine And Threonine Metabolism","['AA other', 'Folate Metabolism']",AA other; Folate Metabolism
r0552m,2.20502585834424,2.5377266473122657,1.1508829421247022,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Glycine, Serine And Threonine Metabolism",['AA other'],AA other
r0553,1.2435531936746749,1.2928953195464916,1.0396783395537843,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide phosphate <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide phosphate - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Folate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Folate Metabolism; Glycine, Serine And Threonine Metabolism","['AA other', 'Folate Metabolism']",AA other; Folate Metabolism
r0553m,-2.20502585834424,-2.5377266473122635,1.150882942124701,Unchanged,betaine aldehyde + Water + Nicotinamide adenine dinucleotide phosphate <==> glycine betaine + 2.0 proton + Nicotinamide adenine dinucleotide phosphate - reduced,"['Alanine, Aspartate And Glutamate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Alanine, Aspartate And Glutamate Metabolism; Glycine, Serine And Threonine Metabolism",['AA other'],AA other
r0560,0.0266656603466716,0.0152883717815933,0.5733355777743412,Decreased,isobutyryl-CoA(4-) + ubiquinone-10 --> 2-Methylprop-2-enoyl-CoA + Ubiquinol-10,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0561,0.0266656603466716,0.0152883717815933,0.5733355777743412,Decreased,S-(2-Methylpropanoyl)-dihydrolipoamide + Coenzyme A --> dihydrolipoamide + isobutyryl-CoA(4-),"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0594m,0.0,0.0091896936763232,1000.0,On,L-allysine + Water + Nicotinamide adenine dinucleotide --> L-2-aminoadipate(1-) + 2.0 proton + Nicotinamide adenine dinucleotide - reduced,['Lysine Metabolism'],Lysine Metabolism,['Lysine Metabolism'],Lysine Metabolism
r0603,0.0378992223427245,0.031999160831869,0.8443223595064576,Unchanged,2-methylbutanoyl-CoA(4-) + ubiquinone-10 <==> 2-methylcrotonoyl-CoA(4-) + Ubiquinol-10,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0604,0.0378992223427245,0.031999160831869,0.8443223595064576,Unchanged,S-(2-Methylbutanoyl)-dihydrolipoamide + Coenzyme A --> 2-methylbutanoyl-CoA(4-) + dihydrolipoamide,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r0647,-0.0090197686951769,-0.0134176009361849,1.4875770532075434,Increased,"Xanthurenic acid + Water <==> 4-(2-Amino-3-hydroxyphenyl)-2,4-dioxobutanoate",['Tryptophan Metabolism'],Tryptophan Metabolism,['AAA metabolism (Trp/Phe/Tyr)'],AAA metabolism (Trp/Phe/Tyr)
r0666,0.0045098843475884,0.0067088004680924,1.4875770532075485,Increased,ATP + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine <==> ADP + 5-amino-1-(5-phospho-D-ribosyl)imidazole + 2.0 proton + hydrogenphosphate,['Purine Synthesis'],Purine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
r0670,0.0378992223427245,0.031999160831869,0.8443223595064576,Unchanged,3-methyl-2-oxopentanoate + proton + lipoamide --> S-(2-Methylbutanoyl)-dihydrolipoamide + carbon dioxide,"['Valine, Leucine And Isoleucine Biosynthesis']","Valine, Leucine And Isoleucine Biosynthesis",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
r1030,0.0090197686951769,0.0134176009361849,1.4875770532075434,Increased,Xanthurenic acid <==> Xanthurenic acid,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
r1402,0.0005899804395037,0.0008776413636086,1.4875770531424475,Increased,"22.0 L-alanine + 12.0 L-argininium(1+) + 12.0 L-asparagine + 26.0 L-aspartate(1-) + 1400.0 ATP + 6.0 L-cysteine + 14.0 L-glutamine + 15.0 L-glutamate(1-) + 18.0 Glycine + 1400.0 Water + 9.0 L-histidine + 12.0 L-isoleucine + 39.0 L-leucine + 18.0 L-lysinium(1+) + 8.0 L-methionine + 20.0 L-phenylalanine + 15.0 L-proline + 31.0 L-serine + 25.0 L-Threonine + 7.0 L-tryptophan + 13.0 L-tyrosine + 28.0 L-valine --> 1050.0 ADP + 350.0 AMP + primed glycogenin (glycogenin-8[1,4-Glc]) + 1050.0 hydrogenphosphate + 350.0 Diphosphate",['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
r1418,0.0441111977321697,0.0243589042706408,0.552215889002628,Decreased,proton + Bicarbonate <==> carbon dioxide + Water,['Nitrogen Metabolism'],Nitrogen Metabolism,['Nitrogen disposal'],Nitrogen disposal
r1418c,-2.4231718392951884,-2.5579538583144665,1.0556221464914686,Unchanged,proton + Bicarbonate <==> carbon dioxide + Water,['Nitrogen Metabolism'],Nitrogen Metabolism,['Nitrogen disposal'],Nitrogen disposal
r1418m,-0.7049348986813142,-0.6638636098995552,0.9417374726962887,Unchanged,proton + Bicarbonate <==> carbon dioxide + Water,['Nitrogen Metabolism'],Nitrogen Metabolism,['Nitrogen disposal'],Nitrogen disposal
r1464,-0.0061776253250749,-0.0091896936763232,1.487577053114949,Increased,acetoacetate + pyruvate <==> acetoacetate + pyruvate,"['Transport, Mitochondrial']","Transport, Mitochondrial",['Mitochondrial transport'],Mitochondrial transport
