"Genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SULT",25.7856059061207,1.5223529916462,0.309159799951539,4.9241621707765,8.47225553626953e-07,5.04099204408037e-05
"DNAJB2",722.320018417639,1.59291879642283,0.324220293923378,4.91307554239428,8.9658711368783e-07,5.21004220331458e-05
"GCOG8",13.8936130303269,1.92427063217823,0.412631334103675,4.6634137379755,3.11006585657374e-06,0.000146560264740206
"SELENOM",135.168712998902,1.23242161642626,0.270968540265038,4.54820923204152,5.41043306815489e-06,0.000223463900502246
"ARNT2",10.4450515478238,2.55455692932966,0.442117908187603,5.7779992215237,7.55941582316714e-09,9.56385460827851e-07
"LOC107057564",2.78356502852117,1.67127489055468,0.58534393538613,2.85520151405036,0.00430095298597009,0.0339862945025474
"SCNN1G",5.28955209737509,-1.27185754208504,0.44672333377234,-2.84708105875036,0.00441221260941629,0.03464137995521
"PIK3C3",96.7825356203919,1.05256306868326,0.216099966992635,4.87072294980563,1.11190657750789e-06,6.13027759406757e-05
"MTO1",4.87938068741635,2.89136500093327,0.676009618663752,4.27710630308566,1.89338402141527e-05,0.000605228259398674
"SC5D",63.2623859401559,1.05871664289916,0.33241995411379,3.18487692991123,0.00144815580802163,0.0157514793272507
"FPGS",24.022938756224,1.6258180549246,0.326195550535869,4.98418219455702,6.22244268477446e-07,3.95701262583621e-05
"IGF1R",19.1887347038663,3.20850449256256,0.503806453850716,6.36852598461012,1.90853442611947e-10,3.69978633347256e-08
"SLC16A12",9.62937087787716,1.79861664641603,0.432715182864345,4.15658316981193,3.2304260425465e-05,0.000944683469716944
"PGP",28.0748220509358,1.18815322572556,0.314112295320057,3.78257471429103,0.000155214482130174,0.00304618125993271
"PGAP3",5.45644267599186,3.54348947757439,0.569516917805335,6.22192136316059,4.91103181196693e-10,8.80980467881053e-08
"PI16",43.41936471951,-1.31189095725064,0.463162247645981,-2.83246521908535,0.00461905909711724,0.0356263886657866
"JTB",37.9950425189971,3.82379585830843,0.540585087973296,7.07343939627375,1.51139947083879e-12,6.7279667555598e-10
"LOC121109184",5.37837258438883,1.77798543871224,0.558631707699928,3.18275066417693,0.00145883180304146,0.015853254467229
"ITGB2",35.8756967708437,-1.02473776841861,0.296422956616459,-3.45701216975753,0.000546200181918466,0.00771419504874036
"SUSD6",81.6251402667476,1.07744625646762,0.264045543913168,4.08053186772182,4.49327682310495e-05,0.00123298388440407
"C1orf131",251.523872113357,1.34811493483359,0.300448163599894,4.48701339585778,7.22285348626504e-06,0.000281855441725388
"NSD1",10.1669614515938,1.2431335995166,0.403742999601284,3.07902205299968,0.0020768130781669,0.0200652864843151
"HSCB",26.0800877152145,2.01480242240587,0.45792389047811,4.3998630870782,1.08319197662636e-05,0.000382908363737417
"MHM2",496.041789878567,1.88552862054081,0.581171855390218,3.24435638624448,0.00117716361293623,0.0136702553874094
"FGFRL1",166.719627128371,1.20932978907594,0.353500496271905,3.42101298818474,0.000623883526919894,0.00852097285232978
"COX5A",4086.63116244795,1.45102020332316,0.322148351082034,4.50419875951394,6.66238295950072e-06,0.000263405199967892
"BICD2",455.878788559021,2.88699990555621,0.347146085585939,8.31638329057727,9.06882097113997e-17,1.55711656074473e-13
