reaction_id,flux_slow,flux_fast,flux_ratio,DRF_category,Formula,Pathways_list,Pathways,Pathway_Groups_list,Pathway Groups
CRTNtr,0.0,-0.0006002829215722,1000.0,On,Creatinin <==> creatinine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
CSm,0.7983403377775254,0.7605842227821293,0.952706742715138,Unchanged,Acetyl-CoA + Water + Oxaloacetate --> Citrate + Coenzyme A + proton,"['2-oxocarboxylic Acid Metabolism', 'Biosynthesis Of Amino Acids', 'Citric Acid Cycle', 'Glyoxylate And Dicarboxylate Metabolism']",2-oxocarboxylic Acid Metabolism; Biosynthesis Of Amino Acids; Citric Acid Cycle; Glyoxylate And Dicarboxylate Metabolism,"['2-oxocarboxylic Acid Metabolism', 'AA other', 'Central Energy Metabolism', 'Glyoxylate And Dicarboxylate Metabolism']",2-oxocarboxylic Acid Metabolism; AA other; Central Energy Metabolism; Glyoxylate And Dicarboxylate Metabolism
CTPS2,0.009242178828077,0.0092421788279977,0.9999999999914199,Unchanged,ATP + L-glutamine + Water + UTP --> ADP + CTP + L-glutamate(1-) + 2.0 proton + hydrogenphosphate,"['Nucleotide Metabolism', 'Pyrimidine Metabolism', 'Pyrimidine Synthesis']",Nucleotide Metabolism; Pyrimidine Metabolism; Pyrimidine Synthesis,['Nucleotide metabolism'],Nucleotide metabolism
CYOOm3,4.292012969883092,2.8037823741173638,0.6532558018327085,Decreased,4.0 Ferrocytochrome C + 7.92 proton + O2 --> 4.0 Ferricytochrome c + 1.96 Water + 4.0 proton + 0.02 superoxide,['Oxidative Phosphorylation'],Oxidative Phosphorylation,['Oxidative Phosphorylation'],Oxidative Phosphorylation
CYOR_u10m,8.584025939766182,5.607564748234725,0.6532558018327084,Decreased,2.0 Ferricytochrome c + 2.0 proton + Ubiquinol-10 --> 2.0 Ferrocytochrome C + 4.0 proton + ubiquinone-10,['Oxidative Phosphorylation'],Oxidative Phosphorylation,['Oxidative Phosphorylation'],Oxidative Phosphorylation
CYSTGL,0.0,0.0006002829215696,1000.0,On,L-cystathionine + Water --> 2-Oxobutanoate + L-cysteine + Ammonium,"['Biosynthesis Of Amino Acids', 'Cysteine And Methionine Metabolism', 'Folate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Biosynthesis Of Amino Acids; Cysteine And Methionine Metabolism; Folate Metabolism; Glycine, Serine And Threonine Metabolism","['AA other', 'Folate Metabolism']",AA other; Folate Metabolism
CYSTS,0.0,0.0006002829215696,1000.0,On,L-homocysteine + L-serine --> L-cystathionine + Water,"['Biosynthesis Of Amino Acids', 'Cysteine And Methionine Metabolism', 'Folate Metabolism', 'Glycine, Serine And Threonine Metabolism']","Biosynthesis Of Amino Acids; Cysteine And Methionine Metabolism; Folate Metabolism; Glycine, Serine And Threonine Metabolism","['AA other', 'Folate Metabolism']",AA other; Folate Metabolism
CYSt4,0.0044732397303701,0.0038729568087657,0.8658057788566734,Unchanged,L-Cysteine + Sodium --> L-cysteine + Sodium,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
CYTDK1,0.00377320693777,0.0037732069377434,0.9999999999929503,Unchanged,ATP + Cytidine --> ADP + CMP + proton,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
CYTDe,0.0077072382457922,0.0077072382457221,0.9999999999909046,Unchanged,Cytidine + Water + proton --> Ammonium + Uridine,['Pyrimidine Catabolism'],Pyrimidine Catabolism,['Nucleotide metabolism'],Nucleotide metabolism
CYTDt,-0.0077072382457922,-0.0077072382457221,0.9999999999909046,Unchanged,Cytidine <==> Cytidine,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
CYTK1,0.0008654364639994,0.0008654364639933,0.9999999999929515,Unchanged,ATP + CMP <==> ADP + CDP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
CYTK12,-0.0004327182319997,-0.0004327182319966,0.999999999992836,Unchanged,dCMP + dCTP <==> 2.0 dCDP,['Nucleotide Interconversion'],Nucleotide Interconversion,['Nucleotide metabolism'],Nucleotide metabolism
CYTK1m,0.0002521188272055,0.0002521188272033,0.9999999999912739,Unchanged,ATP + CMP <==> ADP + CDP,"['Nucleotide Interconversion', 'Nucleotide Metabolism', 'Pyrimidine Metabolism']",Nucleotide Interconversion; Nucleotide Metabolism; Pyrimidine Metabolism,['Nucleotide metabolism'],Nucleotide metabolism
Clt,-0.0499999999998408,-0.0500000000000682,1.0000000000045481,Unchanged,Chloride <==> Chloride,['Extracellular Transport'],Extracellular Transport,['Extracellular Transport'],Extracellular Transport
ECOAH12m,0.0325762222102904,0.0325762222104225,1.0000000000040552,Unchanged,2-Methylprop-2-enoyl-CoA + Water <==> (S)-3-Hydroxyisobutyryl-CoA,"['Valine, Leucine And Isoleucine Biosynthesis', 'Valine, Leucine And Isoleucine Degradation']","Valine, Leucine And Isoleucine Biosynthesis; Valine, Leucine And Isoleucine Degradation",['BCAA metabolism (Val/Leu/Iso)'],BCAA metabolism (Val/Leu/Iso)
